# source: "ZTF19aadyppr" downloaded at: 2021-08-06T14:54:14.625Z UTC
mjd,filter,flux,fluxerr,zp,magsys,lim_mag,stacked
58567.30701390002,ztfg,160.88673309541298,13.160798840298524,23.9,ab,19.908991235483917,false
58567.27858800022,ztfg,162.3454854202837,9.77688818341699,23.9,ab,20.231695242545435,false
58562.32068290003,ztfg,NaN,62.17130202670332,23.9,ab,18.22322195643835,false
59262.506516200025,ztfg,NaN,7.039126831872732,23.9,ab,20.58839988708496,false
58560.23781249998,ztfg,178.66531635441083,13.556685849173544,23.9,ab,19.876813032687018,false
58538.454421299975,ztfg,274.61236778780915,28.812976203227638,23.9,ab,19.05822656183508,false
58538.403506900184,ztfg,253.23303219017265,31.408059361132935,23.9,ab,18.96459410552108,false
58971.30189809995,ztfg,NaN,6.555864537463629,23.9,ab,20.665621935076047,false
58971.30189809995,ztfg,NaN,6.555864537463629,23.9,ab,20.665621935076047,false
58969.22798610013,ztfg,NaN,21.576942069683277,23.9,ab,19.37222212428503,false
58969.22798610013,ztfg,NaN,21.576942069683277,23.9,ab,19.37222212428503,false
59307.303946800064,ztfg,NaN,3.1820730171778147,23.9,ab,21.45042151088171,false
59307.303946800064,ztfg,NaN,3.1820730171778147,23.9,ab,21.45042151088171,false
58968.30657410016,ztfg,NaN,3.3087982316235696,23.9,ab,21.40802115077429,false
58968.30657410016,ztfg,NaN,3.3087982316235696,23.9,ab,21.40802115077429,false
58965.261724499986,ztfg,NaN,3.3139813805232734,23.9,ab,21.406321703142453,false
58965.261724499986,ztfg,NaN,3.3139813805232734,23.9,ab,21.406321703142453,false
59304.26472220011,ztfg,NaN,10.563070005078755,23.9,ab,20.1477214681571,false
58962.34366900008,ztfg,NaN,3.436130650914251,23.9,ab,21.367022691911984,false
59302.174722199794,ztfg,NaN,19.39767422100584,23.9,ab,19.48782271022253,false
58955.32690969994,ztfg,NaN,3.3495792828301667,23.9,ab,21.394721208757687,false
58955.32690969994,ztfg,NaN,3.3495792828301667,23.9,ab,21.394721208757687,false
59309.30444440013,ztfg,NaN,3.6751041414910413,23.9,ab,21.29402273768835,false
58954.31193289999,ztfg,NaN,3.6595712172483688,23.9,ab,21.298621355242062,false
58954.31193289999,ztfg,NaN,3.6595712172483688,23.9,ab,21.298621355242062,false
58944.4754745001,ztfg,NaN,10.448882648046801,23.9,ab,20.159522234148312,false
58944.4754745001,ztfg,NaN,10.448882648046801,23.9,ab,20.159522234148312,false
58943.417106499895,ztfg,NaN,7.462936148422348,23.9,ab,20.524922548479367,false
58943.417106499895,ztfg,NaN,7.462936148422348,23.9,ab,20.524922548479367,false
58962.34366900008,ztfg,NaN,3.436130650914251,23.9,ab,21.367022691911984,false
59270.40668979986,ztfg,NaN,17.817185555693737,23.9,ab,19.58009910583496,false
59270.40668979986,ztfg,NaN,17.817185555693737,23.9,ab,19.58009910583496,false
59304.26472220011,ztfg,NaN,10.563070005078755,23.9,ab,20.1477214681571,false
59262.506516200025,ztfg,NaN,7.039126831872732,23.9,ab,20.58839988708496,false
59264.40327550005,ztfg,NaN,5.28686924432546,23.9,ab,20.899200439453125,false
59264.40327550005,ztfg,NaN,5.28686924432546,23.9,ab,20.899200439453125,false
58976.198379599955,ztfg,NaN,12.007987917498573,23.9,ab,20.008521257585812,false
58975.25571760023,ztfg,NaN,11.069048425134355,23.9,ab,20.096921144670773,false
58974.455624999944,ztfg,NaN,11.990302392694241,23.9,ab,20.010121523088742,false
59300.34870370012,ztfg,NaN,15.31617523261779,23.9,ab,19.744321047014523,false
58973.26225689985,ztfg,NaN,10.067230933545549,23.9,ab,20.199921785539914,false
58972.27922450006,ztfg,NaN,7.965084097091614,23.9,ab,20.454220949358273,false
58971.30002309987,ztfg,NaN,6.229735843864513,23.9,ab,20.72102278346472,false
59266.49480320001,ztfg,NaN,9.348006727639701,23.9,ab,20.280399322509766,false
59266.49480320001,ztfg,NaN,9.348006727639701,23.9,ab,20.280399322509766,false
58970.288587999996,ztfg,NaN,4.901286460208188,23.9,ab,20.981421648210812,false
59300.34870370012,ztfg,NaN,15.31617523261779,23.9,ab,19.744321047014523,false
58969.24712960003,ztfg,NaN,3.7683386937947425,23.9,ab,21.266822038835812,false
59302.347291700076,ztfg,NaN,11.544903754223531,23.9,ab,20.051221071428586,false
59268.49763889983,ztfg,NaN,5.499948256585541,23.9,ab,20.856300354003906,false
59268.49763889983,ztfg,NaN,5.499948256585541,23.9,ab,20.856300354003906,false
59302.347291700076,ztfg,NaN,11.544903754223531,23.9,ab,20.051221071428586,false
58975.28218750004,ztfg,NaN,11.295618891157684,23.9,ab,20.074921785539914,false
58975.28218750004,ztfg,NaN,11.295618891157684,23.9,ab,20.074921785539914,false
58616.261655100156,ztfg,49.31280961439167,11.483456512280931,23.9,ab,20.057015288022896,false
58974.45468749991,ztfg,NaN,13.125325238317856,23.9,ab,19.91192167872839,false
58538.42593749985,ztfg,257.94064137855275,27.374246923169633,23.9,ab,19.11384141222064,false
59309.30444440013,ztfg,NaN,3.6751041414910413,23.9,ab,21.29402273768835,false
58560.25696759997,ztfg,176.83176111977238,13.5540442800184,23.9,ab,19.8770246129185,false
58560.285740700085,ztfg,171.71178776229388,14.603317849141634,23.9,ab,19.79606801828189,false
58597.309178200085,ztfg,79.55001370234896,8.5123078381056,23.9,ab,20.382078560676227,false
58587.239062500186,ztfg,90.34000847200501,9.698849992663877,23.9,ab,20.240396257290087,false
58586.40480320016,ztfg,94.87680126166296,9.237530554206455,23.9,ab,20.293307143488953,false
58597.284097199794,ztfg,81.12598888315519,7.763087997610109,23.9,ab,20.48211059048202,false
58597.27092589997,ztfg,79.96137416614413,6.365617471029595,23.9,ab,20.697595520660133,false
58607.30642359983,ztfg,64.43477714655538,5.668908197872017,23.9,ab,20.823448302960333,false
58652.18754629977,ztfg,28.207218325231924,9.50432340859611,23.9,ab,20.26239384856433,false
58652.19233800005,ztfg,27.827890491121533,9.800565700393928,23.9,ab,20.229069002166323,false
58652.22811339982,ztfg,NaN,11.879286911316914,23.9,ab,20.020220934099484,false
58606.430937500205,ztfg,64.15049505419088,7.129879856123062,23.9,ab,20.574491333894603,false
58608.28630790021,ztfg,65.57223259225592,8.633902665792357,23.9,ab,20.366678992366502,false
58596.19715279993,ztfg,83.40651036339558,7.822758351791151,23.9,ab,20.473797075903743,false
58594.23953700019,ztfg,77.36066647972207,13.0675106252683,23.9,ab,19.91671470845764,false
58594.22552079987,ztfg,78.97327774854428,10.031461355919284,23.9,ab,20.203786352040147,false
58653.26015050011,ztfg,NaN,9.192427285749174,23.9,ab,20.298621355242062,false
58653.283044000156,ztfg,NaN,9.867102350380538,23.9,ab,20.22172278041296,false
58653.29921300011,ztfg,NaN,11.702274767937265,23.9,ab,20.0365211355155,false
58592.42458330002,ztfg,74.86519114240141,13.879214430610189,23.9,ab,19.85128464929174,false
58622.17563659977,ztfg,NaN,14.901505947164912,23.9,ab,19.774121462053586,false
58628.20746529987,ztfg,39.733805015624384,6.004226592902282,23.9,ab,20.761054179010365,false
58592.19291670015,ztfg,93.41134549340188,17.77414808771859,23.9,ab,19.582724877624504,false
58586.27574069984,ztfg,102.47069231563896,9.865530543187596,23.9,ab,20.221895749523476,false
58594.2555670999,ztfg,76.27113855923386,11.353111182901769,23.9,ab,20.06940963571859,false
58651.228703700006,ztfg,NaN,12.182880852947042,23.9,ab,19.992821870989133,false
58651.19730320014,ztfg,NaN,11.42010272135627,23.9,ab,20.063021837419797,false
58608.308252300136,ztfg,62.178506934379826,7.768131513664054,23.9,ab,20.481405439393583,false
58606.400914399885,ztfg,59.896350305009285,6.3253443954997515,23.9,ab,20.704486421983074,false
58616.242905099876,ztfg,55.197557535570496,9.897506575909526,23.9,ab,20.218382365776186,false
58617.17365740007,ztfg,52.70357281641402,7.66348582578668,23.9,ab,20.496130967007716,false
58587.32232639985,ztfg,93.17943405898001,10.696010902543946,23.9,ab,20.13414227086439,false
58619.24856479978,ztfg,NaN,15.025526846606605,23.9,ab,19.765122591203976,false
58600.21910879994,ztfg,75.61356263728102,7.286502978568773,23.9,ab,20.550898996280115,false
58617.20200229995,ztfg,NaN,7.563283062476619,23.9,ab,20.510420976824093,false
58619.25696759997,ztfg,61.73910120235588,14.275148360893448,23.9,ab,19.82074528684614,false
58599.24008100014,ztfg,63.55062294461644,2.9240389987471005,23.9,ab,21.54223896161443,false
58587.37149310019,ztfg,100.92534534329589,14.139953212549939,23.9,ab,19.83107693211671,false
58612.31187500013,ztfg,59.15069323823655,6.241478489410343,23.9,ab,20.718978167946805,false
58598.46239579981,ztfg,NaN,5.668006710802601,23.9,ab,20.823620973772336,false
58612.28638890013,ztfg,51.51341226071905,5.913478015503803,23.9,ab,20.777589396759776,false
58588.28069439996,ztfg,NaN,26.227094434305975,23.9,ab,19.16032141322546,false
58612.26612270018,ztfg,55.77508966035641,5.51480486355867,23.9,ab,20.853371488385893,false
58588.30368060013,ztfg,NaN,33.55132791990241,23.9,ab,18.892922578996945,false
58588.327650499996,ztfg,NaN,32.490037342880655,23.9,ab,18.927821336931515,false
58598.28473380022,ztfg,72.2104424630402,6.631473408227341,23.9,ab,20.653171782019072,false
58650.228738400154,ztfg,NaN,9.55498764744037,23.9,ab,20.25662153834753,false
58598.26373839984,ztfg,72.5704619645614,6.656315021123703,23.9,ab,20.64911219451557,false
58598.24601850007,ztfg,69.56643526805726,6.00915558799287,23.9,ab,20.760163241114167,false
58608.333368100226,ztfg,69.14487235754649,10.141100457575337,23.9,ab,20.19198415107224,false
58651.1794906999,ztfg,NaN,10.534883252180126,23.9,ab,20.15062254542761,false
58586.26265050005,ztfg,91.59671168578998,8.220229156204267,23.9,ab,20.419987051744933,false
58573.370879599825,ztfg,126.66012815034979,9.233503439975566,23.9,ab,20.293780574894235,false
58596.243564799894,ztfg,84.76964344458248,6.963573991945124,23.9,ab,20.60011637674822,false
58596.216250000056,ztfg,79.63054936746387,8.285129648777687,23.9,ab,20.411448591177212,false
58655.2578125,ztfg,NaN,7.534770603389563,23.9,ab,20.51452177638464,false
58655.27748840023,ztfg,NaN,9.354699539001478,23.9,ab,20.279622255510617,false
58660.18688660022,ztfg,NaN,7.604490580483665,23.9,ab,20.504521547502804,false
58584.27947920002,ztfg,97.21200020835056,7.109750208675634,23.9,ab,20.577561006559083,false
58654.24763889983,ztfg,NaN,6.294917579060739,23.9,ab,20.709721742815304,false
58561.33003470022,ztfg,156.60295666246716,13.476751264833167,23.9,ab,19.883233831107766,false
58580.30581020005,ztfg,101.09267675495128,7.504649659406321,23.9,ab,20.518870806142363,false
58561.29678239999,ztfg,164.99844769756635,18.200285946008613,23.9,ab,19.55700133502413,false
58561.27347220015,ztfg,147.0144680773181,20.01101281772993,23.9,ab,19.454024187834733,false
58654.26217589993,ztfg,NaN,7.170505967486146,23.9,ab,20.568322359270383,false
58580.404398099985,ztfg,109.07365821337571,9.046774024502216,23.9,ab,20.31596250721053,false
58584.26140049985,ztfg,103.32370759307074,8.739635758896641,23.9,ab,20.353463530813237,false
58944.42934030015,ztfg,NaN,11.838870474483404,23.9,ab,20.02392119044714,false
58944.47818290023,ztfg,NaN,10.167865534861196,23.9,ab,20.18912237758093,false
58575.34410879994,ztfg,116.230465409349,9.81443993272626,23.9,ab,20.227533059821937,false
58583.39327549981,ztfg,99.51302859993176,9.83044456544953,23.9,ab,20.22576396690234,false
58654.288344900124,ztfg,NaN,8.39517437050968,23.9,ab,20.397122560686398,false
58583.36049770005,ztfg,111.26540894055692,9.41046298328221,23.9,ab,20.27316938642378,false
58575.33043979993,ztfg,118.10826054767233,8.324304012808696,23.9,ab,20.40632703133822,false
58954.38640049985,ztfg,NaN,4.960779848418807,23.9,ab,20.968321977800656,false
58575.301076400094,ztfg,106.27713036830225,7.563562817777874,23.9,ab,20.510380817697534,false
58954.41385419993,ztfg,NaN,5.854232516240148,23.9,ab,20.78852194423132,false
58584.24934029998,ztfg,97.0957716105369,9.385164676588461,23.9,ab,20.27609211979352,false
58580.42012730008,ztfg,104.57788391944985,9.360645882318245,23.9,ab,20.278932323233455,false
58655.24009260023,ztfg,NaN,5.090850471490916,23.9,ab,20.94022101039343,false
58650.20079859998,ztfg,NaN,8.84116980926026,23.9,ab,20.340922533220578,false
58628.223715300206,ztfg,39.278948309631126,5.3539072169625905,23.9,ab,20.88551976168353,false
58636.23612269992,ztfg,32.29088106529724,5.610580282871692,23.9,ab,20.83467741032059,false
58636.26534719998,ztfg,33.100886882983566,4.089135861861876,23.9,ab,21.178118012544584,false
58582.369756899774,ztfg,100.94396344337899,17.449046370606208,23.9,ab,19.602767621252326,false
58636.28098380007,ztfg,NaN,3.054009106399428,23.9,ab,21.495021043962765,false
58582.345567100216,ztfg,101.96233882622573,8.263397530568401,23.9,ab,20.41430024810768,false
58638.18587959977,ztfg,34.78884192742818,5.878948343024107,23.9,ab,20.78394775280219,false
58582.31539350003,ztfg,116.96067229301154,11.331675228805786,23.9,ab,20.071461565849244,false
58591.243784700055,ztfg,74.13790050942984,15.8522261912549,23.9,ab,19.706971211849996,false
58638.19704859983,ztfg,22.06986840657086,4.874336931253771,23.9,ab,20.987407998593007,false
58591.21534720017,ztfg,85.86977640180245,11.129085981182666,23.9,ab,20.09104811894739,false
58585.28341440018,ztfg,92.73427808006613,7.867758818010864,23.9,ab,20.467569267242112,false
58591.20807870012,ztfg,88.64217033097145,12.644048954281292,23.9,ab,19.95248144160177,false
58585.25760419993,ztfg,97.21200020835056,8.054350357114343,23.9,ab,20.44212057043079,false
58589.41252310015,ztfg,90.73190090093699,14.74977281744742,23.9,ab,19.785233535277897,false
58585.222048600204,ztfg,94.79816411370426,8.43760246866188,23.9,ab,20.391649213031524,false
58638.32368060015,ztfg,29.859343934275767,6.427671639535508,23.9,ab,20.687062656872804,false
58589.364756899886,ztfg,NaN,62.95492646781454,23.9,ab,18.209622560686398,false
58581.328842599876,ztfg,104.64532921830919,10.35768186266891,23.9,ab,20.169040444490275,false
58649.184652800206,ztfg,NaN,13.607865417467774,23.9,ab,19.872721849626828,false
58581.307963000145,ztfg,101.53139232141434,10.024686360370662,23.9,ab,20.20451987857157,false
58649.19446759997,ztfg,35.91866025724102,9.714951255145804,23.9,ab,20.238595298538723,false
58649.3445255002,ztfg,NaN,14.725486028665998,23.9,ab,19.78702276820593,false
58592.186134300195,ztfg,89.04312069473626,15.69393100598094,23.9,ab,19.7178675156457,false
59311.245312499814,ztfg,NaN,4.592719081369983,23.9,ab,21.052022157854367,false
58974.45468749991,ztfg,NaN,13.125325238317856,23.9,ab,19.91192167872839,false
59311.245312499814,ztfg,NaN,4.592719081369983,23.9,ab,21.052022157854367,false
58600.220046299975,ztfg,71.03628731532866,10.310419635268179,23.9,ab,20.174006009504023,false
59312.319791700225,ztfg,NaN,3.4279129288766477,23.9,ab,21.369622408098508,false
58596.245463000145,ztfg,71.90511681194032,6.792181066670166,23.9,ab,20.627173726056498,false
58596.245463000145,ztfg,71.90511681194032,6.792181066670166,23.9,ab,20.627173726056498,false
59312.34234949993,ztfg,NaN,3.594100669364817,23.9,ab,21.318221269792843,false
59313.26706020022,ztfg,NaN,5.294559470991219,23.9,ab,20.897622286028195,false
58592.19390049996,ztfg,91.02485665039606,13.654027702681308,23.9,ab,19.869044914057326,false
58592.19390049996,ztfg,91.02485665039606,13.654027702681308,23.9,ab,19.869044914057326,false
58589.36385420011,ztfg,NaN,84.33147811425637,23.9,ab,17.892222582048703,false
58600.220046299975,ztfg,71.03628731532866,10.310419635268179,23.9,ab,20.174006009504023,false
58589.36385420011,ztfg,NaN,84.33147811425637,23.9,ab,17.892222582048703,false
59315.31660880009,ztfg,NaN,6.289125596804254,23.9,ab,20.710721193498898,false
58583.36140049994,ztfg,105.45807363956614,12.304099431464508,23.9,ab,19.98207228300798,false
58583.36140049994,ztfg,105.45807363956614,12.304099431464508,23.9,ab,19.98207228300798,false
58580.30907410011,ztfg,101.72796062472483,8.043240013133934,23.9,ab,20.443619292207757,false
58580.30907410011,ztfg,101.72796062472483,8.043240013133934,23.9,ab,20.443619292207757,false
59316.32037039986,ztfg,NaN,2.786056738150375,23.9,ab,21.59472197169714,false
59313.47428240022,ztfg,NaN,5.724665547712302,23.9,ab,20.81282156581335,false
59311.21614579996,ztfg,NaN,4.433121375635543,23.9,ab,21.09042280787878,false
58606.40181710012,ztfg,56.49893385544696,5.270039742735475,23.9,ab,20.902662137320505,false
58606.40181710012,ztfg,56.49893385544696,5.270039742735475,23.9,ab,20.902662137320505,false
59307.457094899844,ztfg,NaN,5.262955927550141,23.9,ab,20.90412253016882,false
58638.19795140019,ztfg,NaN,3.263395919558392,23.9,ab,21.42302244777136,false
58638.19795140019,ztfg,NaN,3.263395919558392,23.9,ab,21.42302244777136,false
59308.35282409983,ztfg,NaN,3.239144520123971,23.9,ab,21.43112105006628,false
59308.391423599795,ztfg,NaN,3.861448175152554,23.9,ab,21.240321336931515,false
58628.22462960007,ztfg,39.242807570883485,5.900718737620088,23.9,ab,20.779934577836492,false
58628.22462960007,ztfg,39.242807570883485,5.900718737620088,23.9,ab,20.779934577836492,false
58622.17932870006,ztfg,50.141814135892794,14.616888294613851,23.9,ab,19.79505954319101,false
58622.17932870006,ztfg,50.141814135892794,14.616888294613851,23.9,ab,19.79505954319101,false
58619.25787039986,ztfg,56.01182511128557,18.01393069491673,23.9,ab,19.568175644331646,false
58619.25787039986,ztfg,56.01182511128557,18.01393069491673,23.9,ab,19.568175644331646,false
59309.20378470002,ztfg,NaN,6.54741657793011,23.9,ab,20.66702192897253,false
59314.39231480006,ztfg,NaN,3.118815924074545,23.9,ab,21.472222505754758,false
59314.40571760014,ztfg,NaN,3.5067907147196236,23.9,ab,21.344922243303586,false
58616.2607522998,ztfg,56.65527559064688,8.654865129416683,23.9,ab,20.364046101796077,false
58616.2607522998,ztfg,56.65527559064688,8.654865129416683,23.9,ab,20.364046101796077,false
59315.28150459984,ztfg,NaN,13.384129985673056,23.9,ab,19.89072149867468,false
58612.28729170002,ztfg,57.026933253566796,5.400386434266306,23.9,ab,20.876134769076394,false
59302.39550929982,ztfg,NaN,12.289952328386303,23.9,ab,19.983321367449093,false
59309.35366899986,ztfg,NaN,3.3072698511758802,23.9,ab,21.40852278346472,false
59310.25899309991,ztfg,NaN,3.647453580212331,23.9,ab,21.302222429460812,false
58575.30201390013,ztfg,123.67444447487927,8.332967110771568,23.9,ab,20.4051976938997,false
58575.30201390013,ztfg,123.67444447487927,8.332967110771568,23.9,ab,20.4051976938997,false
59316.361192100216,ztfg,NaN,2.669256172476966,23.9,ab,21.641221224016476,false
59320.37097219983,ztfg,NaN,4.190926607942845,23.9,ab,21.151421724504758,false
59321.26329859998,ztfg,NaN,3.0624546661774437,23.9,ab,21.492022691911984,false
58511.48692130018,ztfg,NaN,4.000830417170882,23.9,ab,21.201821504778195,false
58511.48692130018,ztfg,NaN,4.000830417170882,23.9,ab,21.201821504778195,false
59321.38603009982,ztfg,NaN,2.8879507295828075,23.9,ab,21.555722414202023,false
59322.2040161998,ztfg,NaN,5.090376500506964,23.9,ab,20.94032209987097,false
58505.474097200204,ztfg,NaN,15.871952970708003,23.9,ab,19.705620943254758,false
58505.474097200204,ztfg,NaN,15.871952970708003,23.9,ab,19.705620943254758,false
58502.4896644,ztfg,NaN,12.208719109184786,23.9,ab,19.99052160853796,false
58502.4896644,ztfg,NaN,12.208719109184786,23.9,ab,19.99052160853796,false
59322.34162040008,ztfg,NaN,3.8338029581104585,23.9,ab,21.24812239283972,false
59323.265474500135,ztfg,NaN,5.418883158890056,23.9,ab,20.872422395891476,false
58494.51298609981,ztfg,NaN,2.575788584672211,23.9,ab,21.679921327776242,false
58494.51298609981,ztfg,NaN,2.575788584672211,23.9,ab,21.679921327776242,false
58491.5078125,ztfg,NaN,3.8910764174899293,23.9,ab,21.232022463030148,false
58491.5078125,ztfg,NaN,3.8910764174899293,23.9,ab,21.232022463030148,false
58486.55075229984,ztfg,NaN,3.6883307672052554,23.9,ab,21.29012220973425,false
58486.55075229984,ztfg,NaN,3.6883307672052554,23.9,ab,21.29012220973425,false
59323.30760420021,ztfg,NaN,4.218811798580442,23.9,ab,21.14422148341589,false
59324.16107639996,ztfg,NaN,7.7415867272667125,23.9,ab,20.48512190455847,false
58480.51379630016,ztfg,NaN,8.439372318894716,23.9,ab,20.39142149562292,false
58522.488286999986,ztfg,261.2643046610565,12.816611515099488,23.9,ab,19.93776381171219,false
58644.20048609981,ztfg,NaN,5.905133674889166,23.9,ab,20.77912253016882,false
58522.488286999986,ztfg,261.2643046610565,12.816611515099488,23.9,ab,19.93776381171219,false
58526.452025500126,ztfg,NaN,5.546642547855997,23.9,ab,20.84712141627722,false
58572.34662039997,ztfg,134.15295712665477,13.962834159154708,23.9,ab,19.84476291369465,false
58572.34662039997,ztfg,134.15295712665477,13.962834159154708,23.9,ab,19.84476291369465,false
58562.32678239979,ztfg,152.32107980439093,38.875023912773656,23.9,ab,18.733020190256216,false
58562.32678239979,ztfg,152.32107980439093,38.875023912773656,23.9,ab,18.733020190256216,false
58559.3474653,ztfg,163.139700948079,13.174853529552944,23.9,ab,19.9078323740132,false
58559.3474653,ztfg,163.139700948079,13.174853529552944,23.9,ab,19.9078323740132,false
58556.383761600126,ztfg,203.62932987028003,14.178932424347304,23.9,ab,19.828088031440956,false
58556.383761600126,ztfg,203.62932987028003,14.178932424347304,23.9,ab,19.828088031440956,false
59317.26157409977,ztfg,NaN,2.6015368225941344,23.9,ab,21.669121919817258,false
58538.42688659998,ztfg,291.87721608377194,25.897627678511714,23.9,ab,19.17404690602081,false
58538.42688659998,ztfg,291.87721608377194,25.897627678511714,23.9,ab,19.17404690602081,false
59317.473819400184,ztfg,NaN,3.80355494349117,23.9,ab,21.25672262782507,false
59319.26158560021,ztfg,NaN,5.436379683941118,23.9,ab,20.868922411150265,false
59319.40910879988,ztfg,NaN,5.453932701885622,23.9,ab,20.865422426409054,false
58526.452025500126,ztfg,278.124956062861,17.03737110512621,23.9,ab,19.62869040511371,false
58526.452025500126,ztfg,278.124956062861,17.03737110512621,23.9,ab,19.62869040511371,false
58526.452025500126,ztfg,NaN,5.546642547855997,23.9,ab,20.84712141627722,false
58644.20048609981,ztfg,NaN,5.905133674889166,23.9,ab,20.77912253016882,false
58612.28729170002,ztfg,57.026933253566796,5.400386434266306,23.9,ab,20.876134769076394,false
59323.30666670017,ztfg,NaN,4.321457193180211,23.9,ab,21.118121324724484,false
59304.24692129996,ztfg,NaN,10.621610352454926,23.9,ab,20.141720949358273,false
58682.17480320018,ztfg,NaN,6.929627123386339,23.9,ab,20.60542219752722,false
58682.17480320018,ztfg,NaN,6.929627123386339,23.9,ab,20.60542219752722,false
58679.281701399945,ztfg,NaN,14.973038228480283,23.9,ab,19.76892202968054,false
58679.281701399945,ztfg,NaN,14.973038228480283,23.9,ab,19.76892202968054,false
59315.28755789995,ztfg,NaN,10.142621874482007,23.9,ab,20.19182127589636,false
58676.2985069002,ztfg,NaN,10.70508262705209,23.9,ab,20.13322180385046,false
59315.28755789995,ztfg,NaN,10.142621874482007,23.9,ab,20.19182127589636,false
59317.26013890002,ztfg,NaN,2.4625760156104386,23.9,ab,21.728722749895383,false
59317.26013890002,ztfg,NaN,2.4625760156104386,23.9,ab,21.728722749895383,false
58673.17855319986,ztfg,NaN,5.862867425601515,23.9,ab,20.78692167872839,false
58673.17855319986,ztfg,NaN,5.862867425601515,23.9,ab,20.78692167872839,false
