start_time,end_time,ra,dec,ha,ra_offset,dec_offset
2021-02-07 03:51:18.476,2021-02-07 03:51:48.476,+23:40:8.76,+40:33:0.1,+05:32:41.41,105.779917,7.939711
2021-02-07 03:52:00.152,2021-02-07 03:52:30.152,+23:45:27.36,+54:57:0.1,+05:28:5.83,105.546676,4.997377
2021-02-07 03:52:40.600,2021-02-07 03:53:10.600,+23:33:20.16,+62:09:0.1,+05:40:57.28,103.675368,-1.826042
2021-02-07 03:53:25.371,2021-02-07 03:53:55.371,+00:49:00,+47:45:0.1,+04:25:48.7,109.80581,35.250602
2021-02-07 03:54:05.830,2021-02-07 03:54:35.830,+00:47:36,+40:24:0.1,+04:27:54.29,109.084581,33.872595
2021-02-07 03:54:46.311,2021-02-07 03:55:16.311,+00:33:25.95,+33:21:0.1,+04:42:47.64,107.835536,29.013592
2021-02-07 03:55:26.849,2021-02-07 03:55:56.849,+01:04:34.07,+33:21:0.1,+04:12:17.07,109.488795,39.927206
2021-02-07 03:56:07.303,2021-02-07 03:56:37.303,+01:21:33.55,+40:33:0.1,+03:55:55.51,112.413863,42.999242
2021-02-07 03:56:48.060,2021-02-07 03:57:18.060,+01:29:8.92,+47:45:0.1,+03:48:56.97,113.357994,46.460838
2021-02-07 03:57:29.065,2021-02-07 03:57:59.065,+02:09:17.78,+47:45:0.1,+03:09:25.04,115.604968,59.105263
2021-02-07 03:58:11.692,2021-02-07 03:58:41.692,+03:03:54.14,+40:33:0.1,+02:15:29.61,125.384795,68.469751
2021-02-07 03:58:52.629,2021-02-07 03:59:22.629,+03:09:6.48,+33:21:0.1,+02:11:1.96,129.122925,64.716823
2021-02-07 03:59:33.077,2021-02-07 04:00:03.077,+03:04:27.66,+26:09:0.1,+02:16:25.55,129.954894,59.833566
2021-02-07 04:00:13.524,2021-02-07 04:00:43.524,+03:28:29.75,+18:57:0.1,+01:53:5.69,131.012688,64.064546
2021-02-07 04:01:11.942,2021-02-07 04:01:41.942,+05:30:58.03,-09:51:0.1,-00:08:12.77,131.101358,80.495498
2021-02-07 04:01:52.390,2021-02-07 04:02:22.390,+05:02:46.25,-09:50:59.9,+00:20:40.22,135.009527,80.381392
2021-02-07 04:02:32.842,2021-02-07 04:03:02.842,+04:47:58.85,-02:38:59.9,+00:36:4.29,135.090261,78.178727
2021-02-07 04:03:13.292,2021-02-07 04:03:43.292,+04:34:34.43,-09:50:59.9,+00:50:13.2,133.365872,80.348133
2021-02-07 04:03:53.773,2021-02-07 04:04:23.773,+04:47:58.85,-02:38:59.9,+00:37:25.55,135.517373,78.519065
2021-02-07 04:04:34.917,2021-02-07 04:05:04.917,+04:06:22.64,-09:50:59.9,+01:19:46.12,129.22668,79.075076
2021-02-07 04:05:15.557,2021-02-07 04:05:45.557,+03:53:7.8,-17:02:59.9,+01:33:45.13,120.014113,83.127755
2021-02-07 04:06:42.529,2021-02-07 04:07:12.529,+04:05:18.28,+04:33:0.1,+01:22:52.63,128.569425,76.809267
2021-02-07 04:07:22.975,2021-02-07 04:07:52.975,+03:51:45,-02:38:59.9,+01:37:9.17,124.973817,76.590197
2021-02-07 04:08:03.428,2021-02-07 04:08:33.428,+04:05:18.28,+04:33:0.1,+01:24:13.87,129.778265,75.95734
2021-02-07 04:08:45.264,2021-02-07 04:09:15.264,+03:22:39.22,+11:45:0.1,+02:07:32.77,131.30733,66.657406
2021-02-07 04:09:25.939,2021-02-07 04:09:55.939,+03:50:35.41,+11:45:0.1,+01:40:16.06,132.299551,70.019573
2021-02-07 04:10:06.408,2021-02-07 04:10:36.408,+03:22:39.22,+11:45:0.1,+02:08:53.99,132.271308,65.042565
2021-02-07 04:10:46.914,2021-02-07 04:11:16.914,+02:59:29.8,+18:57:0.1,+02:32:41.44,132.886215,58.345944
2021-02-07 04:11:27.579,2021-02-07 04:11:57.579,+03:34:33.78,+26:09:0.1,+01:58:14.04,136.452902,60.905937
2021-02-07 04:12:10.414,2021-02-07 04:12:40.414,+02:37:58.37,+33:21:0.1,+02:55:32.33,134.311582,52.232186
2021-02-07 04:12:51.663,2021-02-07 04:13:21.663,+01:55:31.08,+40:33:0.1,+03:38:41.2,126.932982,43.362768
2021-02-07 04:13:34.234,2021-02-07 04:14:04.234,+02:49:26.69,+47:45:0.1,+02:45:19.18,125.214724,62.495472
2021-02-07 04:14:14.796,2021-02-07 04:14:44.796,+02:29:42.61,+40:33:0.1,+03:05:49.66,125.249346,54.330866
2021-02-07 04:14:55.469,2021-02-07 04:15:25.469,+02:49:26.69,+47:45:0.1,+02:46:40.38,124.792545,61.965891
2021-02-07 04:15:36.456,2021-02-07 04:16:06.456,+02:34:54.16,+54:57:0.1,+03:01:50.04,124.781542,56.242547
2021-02-07 04:16:17.118,2021-02-07 04:16:47.118,+02:13:19.99,+62:09:0.1,+03:24:1.55,121.616725,51.799304
2021-02-07 04:16:57.687,2021-02-07 04:17:27.687,+01:42:51.44,+69:21:0.1,+03:55:7.74,115.87703,40.774051
2021-02-07 04:17:38.383,2021-02-07 04:18:08.383,+01:19:59.99,+62:09:0.1,+04:18:54.34,115.364872,33.352336
2021-02-07 04:18:20.986,2021-02-07 04:18:50.986,+00:27:49.17,+54:57:0.1,+05:12:0.74,109.026624,9.783786
2021-02-07 04:19:01.490,2021-02-07 04:19:31.490,+00:08:51.1,+47:45:0.1,+05:31:43.4,102.81558,5.129341
2021-02-07 04:19:41.938,2021-02-07 04:20:11.938,+00:13:52.46,+40:33:0.1,+05:27:21.71,100.52177,7.056675
2021-02-07 04:20:24.734,2021-02-07 04:20:54.734,+01:10:10.81,+54:57:0.1,+04:31:35.89,104.638485,27.346259
2021-02-07 04:21:05.980,2021-02-07 04:21:35.980,+01:52:32.48,+54:57:0.1,+03:49:48.15,108.138099,42.937078
2021-02-07 04:21:46.430,2021-02-07 04:22:16.430,+02:13:19.99,+62:09:0.1,+03:29:31.43,108.597663,52.435566
2021-02-07 04:22:27.075,2021-02-07 04:22:57.075,+01:42:51.44,+69:21:0.1,+04:00:38.65,105.898461,41.07965
2021-02-07 04:23:08.629,2021-02-07 04:23:38.629,+02:24:00,+76:33:0.1,+03:19:34.34,105.383289,57.47274
2021-02-07 04:23:49.075,2021-02-07 04:24:19.075,+02:51:25.7,+69:21:0.1,+02:53:7.27,108.874384,62.563841
2021-02-07 04:24:29.522,2021-02-07 04:24:59.522,+03:06:40,+62:09:0.1,+02:38:44.82,113.458684,65.427621
2021-02-07 04:25:12.041,2021-02-07 04:25:42.041,+04:00:00,+62:09:00,+01:45:58.76,117.255315,74.067785
2021-02-07 04:25:52.572,2021-02-07 04:26:22.572,+03:59:60,+69:21:0.1,+01:46:21.5,116.09062,72.391058
2021-02-07 04:26:33.064,2021-02-07 04:27:03.064,+03:59:60,+76:33:0.1,+01:46:25.11,113.99317,76.324546
2021-02-07 04:27:13.543,2021-02-07 04:27:43.543,+03:59:60,+83:45:0.1,+01:45:2.82,123.71115,86.470253
2021-02-07 04:28:00.100,2021-02-07 04:28:30.100,+05:28:12.58,+54:57:00,+00:20:41.53,126.639686,65.978171
2021-02-07 04:28:40.645,2021-02-07 04:29:10.645,+05:27:24.84,+47:45:00,+00:22:18.52,131.035119,68.026578
2021-02-07 04:29:26.474,2021-02-07 04:29:56.474,+06:55:36.48,+54:56:59.9,-01:05:15.96,129.062945,58.236469
2021-02-07 04:30:14.967,2021-02-07 04:30:44.967,+08:48:00,+76:32:59.9,-02:57:42.66,116.909854,46.0072
2021-02-07 04:31:37.243,2021-02-07 04:32:07.243,+01:19:59.99,+83:45:0.1,+04:31:49.95,122.627185,21.103959
2021-02-07 04:32:35.158,2021-02-07 04:33:05.158,+04:49:0.91,+47:45:0.1,+01:04:39.53,136.961346,65.992821
2021-02-07 04:33:15.610,2021-02-07 04:33:45.610,+04:44:30.62,+54:57:0.1,+01:09:41.5,136.606034,61.272239
2021-02-07 04:33:56.093,2021-02-07 04:34:26.093,+04:53:20,+62:09:0.1,+01:01:19.98,131.706917,61.270717
2021-02-07 04:34:36.768,2021-02-07 04:35:06.768,+05:08:34.3,+69:21:0.1,+00:46:23.57,127.069274,65.573255
2021-02-07 04:35:23.403,2021-02-07 04:35:53.403,+06:40:0.01,+83:44:59.9,-00:47:20.25,128.060124,83.240808
2021-02-07 04:36:03.849,2021-02-07 04:36:33.849,+07:11:60,+76:32:59.9,-01:16:16.31,118.703584,68.619859
2021-02-07 04:36:44.299,2021-02-07 04:37:14.299,+07:25:42.85,+69:20:59.9,-01:28:34.69,121.959161,60.559873
2021-02-07 04:37:24.749,2021-02-07 04:37:54.749,+07:33:20.02,+62:08:59.9,-01:35:10.67,129.746421,54.111239
2021-02-07 04:38:07.250,2021-02-07 04:38:37.250,+06:42:48.71,+47:44:59.9,-00:43:36.99,141.505695,59.780238
2021-02-07 04:38:47.898,2021-02-07 04:39:17.898,+07:20:30.62,+47:44:59.9,-01:20:37.64,139.540443,54.996984
2021-02-07 04:39:28.387,2021-02-07 04:39:58.387,+07:39:18.4,+54:56:59.9,-01:38:51.92,138.165322,48.815467
2021-02-07 04:40:09.773,2021-02-07 04:40:39.773,+08:23:0.35,+54:56:59.9,-02:21:49.01,137.614567,40.747086
2021-02-07 04:40:51.454,2021-02-07 04:41:21.454,+08:34:17.15,+69:20:59.9,-02:32:50.54,129.708874,42.508351
2021-02-07 04:41:32.061,2021-02-07 04:42:02.061,+08:48:00,+76:32:59.9,-02:46:23.72,125.598742,44.618869
2021-02-07 04:42:12.507,2021-02-07 04:42:42.507,+09:19:59.99,+83:44:59.9,-03:19:4.18,124.509546,37.585799
2021-02-07 04:43:01.497,2021-02-07 04:43:31.497,+11:19:59.88,+87:23:59.9,-05:17:27.98,95.047625,-38.847704
2021-02-07 04:43:50.688,2021-02-07 04:44:20.688,+09:19:59.99,+62:08:59.9,-03:15:9.25,142.336346,33.36775
2021-02-07 04:44:31.136,2021-02-07 04:45:01.136,+09:50:24.22,+54:56:59.9,-03:44:39.25,143.096674,22.328009
2021-02-07 04:45:11.582,2021-02-07 04:45:41.582,+09:51:18.32,+47:44:59.9,-03:44:48.05,145.395483,27.231149
2021-02-07 04:45:52.266,2021-02-07 04:46:22.266,+09:56:39.8,+40:32:59.9,-03:49:24.09,144.631733,26.030627
2021-02-07 04:46:33.563,2021-02-07 04:47:03.563,+09:13:36.41,+47:44:59.9,-03:05:47.92,148.274838,37.099521
2021-02-07 04:47:14.280,2021-02-07 04:47:44.280,+09:06:42.3,+54:56:59.9,-02:58:19.92,149.602625,36.220944
2021-02-07 04:47:55.666,2021-02-07 04:48:25.666,+08:23:0.35,+54:56:59.9,-02:14:1.75,153.159328,46.704669
2021-02-07 04:48:36.307,2021-02-07 04:49:06.307,+07:58:12.54,+47:44:59.9,-01:48:26.95,156.659523,53.493433
2021-02-07 04:49:18.861,2021-02-07 04:49:48.861,+07:04:19.63,+40:32:59.9,-00:53:47.74,161.823723,60.325317
2021-02-07 04:50:02.938,2021-02-07 04:50:32.938,+08:13:15.71,+40:32:59.9,-02:01:56.96,158.46336,48.623336
2021-02-07 04:50:45.513,2021-02-07 04:51:15.513,+07:19:9.73,+33:20:59.9,-01:07:4.92,162.619505,59.337467
2021-02-07 04:51:26.118,2021-02-07 04:51:56.118,+07:50:34.51,+33:20:59.9,-01:37:47.63,159.977867,54.915802
2021-02-07 04:52:06.564,2021-02-07 04:52:36.564,+07:19:9.73,+33:20:59.9,-01:05:43.7,162.452625,59.280825
2021-02-07 04:52:52.469,2021-02-07 04:53:22.469,+08:43:48.47,+18:56:59.9,-02:29:26.26,156.366132,41.796867
2021-02-07 04:53:33.288,2021-02-07 04:54:03.288,+08:04:41.7,+26:08:59.9,-01:49:42.86,160.607575,47.835142
2021-02-07 04:54:13.876,2021-02-07 04:54:43.876,+07:34:46.09,+26:08:59.9,-01:19:7.9,162.437678,52.429081
2021-02-07 04:54:54.325,2021-02-07 04:55:24.325,+07:47:22.96,+18:56:59.9,-01:30:59.69,159.514756,52.869997
2021-02-07 04:55:34.769,2021-02-07 04:56:04.769,+08:05:11.72,+11:44:59.9,-01:48:4.65,158.178939,51.510236
2021-02-07 04:56:15.305,2021-02-07 04:56:45.305,+07:47:57.7,+04:32:59.9,-01:30:6.54,159.958746,56.82247
2021-02-07 04:57:01.079,2021-02-07 04:57:31.079,+06:22:18.8,+18:56:59.9,-00:03:48.86,171.842798,58.208872
2021-02-07 04:57:45.223,2021-02-07 04:58:15.223,+06:40:26.54,-02:39:0.1,-00:21:1.76,164.593328,64.436585
2021-02-07 04:58:26.905,2021-02-07 04:58:56.905,+06:43:5.81,-17:03:0.1,-00:22:52.79,154.556745,79.113806
2021-02-07 04:59:07.618,2021-02-07 04:59:37.618,+06:14:46.1,-17:02:59.9,+00:06:8.27,154.762112,81.524535
2021-02-07 04:59:48.294,2021-02-07 05:00:18.294,+05:46:26.47,-17:02:59.9,+00:35:9.05,155.690037,82.497403
2021-02-07 05:00:34.722,2021-02-07 05:01:04.722,+04:19:51.92,-02:38:59.9,+02:02:22.84,155.341618,67.701333
2021-02-07 05:01:29.928,2021-02-07 05:01:59.928,+07:11:25.44,-17:03:0.1,-00:48:9.29,140.768029,81.881295
2021-02-07 05:02:10.377,2021-02-07 05:02:40.377,+06:55:33.46,-09:51:0.1,-00:31:39.56,148.767106,79.156079
2021-02-07 05:02:50.823,2021-02-07 05:03:20.823,+07:08:40.81,-02:39:0.1,-00:44:10.3,151.677379,74.300366
2021-02-07 05:03:31.642,2021-02-07 05:04:01.642,+07:23:47.72,-09:51:0.1,-00:58:32.84,148.482665,75.199464
2021-02-07 05:04:12.149,2021-02-07 05:04:42.149,+07:39:38.95,-17:03:0.1,-01:13:39.82,143.313328,78.802837
2021-02-07 05:04:52.712,2021-02-07 05:05:22.712,+07:52:4.44,-09:51:0.1,-01:25:28.67,142.084603,73.820263
2021-02-07 05:05:33.160,2021-02-07 05:06:03.160,+08:05:24,-02:39:0.1,-01:38:10.3,147.578516,69.770539
2021-02-07 05:06:14.842,2021-02-07 05:06:44.842,+07:36:5.72,+11:44:59.9,-01:08:17.25,162.496179,63.007931
2021-02-07 05:06:55.677,2021-02-07 05:07:25.677,+08:15:19.73,+04:32:59.9,-01:46:46.69,162.508446,60.085447
2021-02-07 05:07:36.127,2021-02-07 05:08:06.127,+08:42:41.76,+04:32:59.9,-02:13:27.5,159.365715,55.77024
2021-02-07 05:08:17.811,2021-02-07 05:08:47.811,+08:15:35.71,+18:56:59.9,-01:45:46.68,164.213315,54.212433
2021-02-07 05:08:59.948,2021-02-07 05:09:29.948,+09:03:23.8,+11:44:59.9,-02:32:48.75,160.858637,47.706578
2021-02-07 05:09:40.434,2021-02-07 05:10:10.434,+09:32:29.8,+11:44:59.9,-03:01:13.03,156.973043,42.111582
2021-02-07 05:10:20.882,2021-02-07 05:10:50.882,+09:12:1.22,+18:56:59.9,-02:40:7.29,160.344382,44.902211
2021-02-07 05:11:01.332,2021-02-07 05:11:31.332,+09:04:32.92,+26:08:59.9,-02:32:0.99,161.873419,43.077363
2021-02-07 05:11:42.579,2021-02-07 05:12:12.579,+08:21:59.29,+33:20:59.9,-01:48:51.77,165.015946,54.152832
2021-02-07 05:12:23.117,2021-02-07 05:12:53.117,+08:53:24.11,+33:20:59.9,-02:19:33.97,163.722723,47.299247
2021-02-07 05:13:03.836,2021-02-07 05:13:33.836,+08:21:59.29,+33:20:59.9,-01:47:30.6,164.771056,53.417984
2021-02-07 05:13:44.751,2021-02-07 05:14:14.751,+08:47:43.76,+40:32:59.9,-02:12:36.99,163.210149,48.0898
2021-02-07 05:14:25.425,2021-02-07 05:14:55.425,+08:35:54.49,+47:44:59.9,-02:00:12.84,162.947947,51.615398
2021-02-07 05:15:08.092,2021-02-07 05:15:38.092,+08:26:39.98,+62:08:59.9,-01:50:34.45,152.147128,51.876355
2021-02-07 05:15:50.567,2021-02-07 05:16:20.567,+09:19:59.99,+62:08:59.9,-02:43:4.05,148.350949,40.906337
2021-02-07 05:16:31.239,2021-02-07 05:17:01.239,+09:42:51.44,+69:25:11.9,-03:05:23.06,141.794122,36.653112
2021-02-07 05:17:16.072,2021-02-07 05:17:46.072,+08:26:39.98,+62:08:59.9,-01:48:26.16,149.49368,54.100188
2021-02-07 05:18:00.874,2021-02-07 05:18:30.874,+09:42:51.44,+69:25:11.9,-03:03:53.84,139.408125,38.154084
2021-02-07 05:18:41.322,2021-02-07 05:19:11.322,+10:13:19.92,+62:08:59.9,-03:33:22.21,143.088795,27.591189
2021-02-07 05:19:21.864,2021-02-07 05:19:51.864,+09:42:51.44,+69:25:11.9,-03:02:32.67,140.909544,38.168454
2021-02-07 05:20:02.957,2021-02-07 05:20:32.957,+10:23:60,+76:32:59.9,-03:43:7.17,131.382756,26.674552
2021-02-07 05:20:49.628,2021-02-07 05:21:19.628,+11:59:60,+83:44:59.9,-05:17:36.79,111.479958,-26.437901
2021-02-07 05:21:30.165,2021-02-07 05:22:00.165,+11:59:60,+76:32:59.9,-05:16:50.79,125.534458,-15.15054
2021-02-07 05:22:23.104,2021-02-07 05:22:53.104,+09:22:11.78,+40:32:59.9,-02:38:22,159.397136,43.930786
2021-02-07 05:23:03.718,2021-02-07 05:23:33.718,+08:47:43.76,+40:32:59.9,-02:03:16.41,163.824311,49.799375
2021-02-07 05:23:44.393,2021-02-07 05:24:14.393,+09:24:48.89,+33:20:59.9,-02:39:34.06,159.566719,43.596846
2021-02-07 05:25:45.909,2021-02-07 05:26:15.909,+09:34:28.52,+26:08:59.9,-02:47:8.9,158.156381,38.724558
2021-02-07 05:26:26.707,2021-02-07 05:26:56.707,+09:40:13.98,+18:56:59.9,-02:52:10.48,157.775446,38.970618
2021-02-07 05:27:07.157,2021-02-07 05:27:37.157,+10:01:35.76,+11:44:59.9,-03:12:48.51,152.777364,37.011153
2021-02-07 05:27:47.796,2021-02-07 05:28:17.796,+10:04:48,+04:32:59.9,-03:15:18.77,148.98155,40.154009
2021-02-07 05:28:28.242,2021-02-07 05:28:58.242,+09:58:50.41,-02:39:0.1,-03:08:38.35,145.913353,43.581393
2021-02-07 05:29:08.688,2021-02-07 05:29:38.688,+09:37:25.82,+04:32:59.9,-02:46:35.63,147.835914,49.956846
2021-02-07 05:29:49.373,2021-02-07 05:30:19.373,+09:30:28.8,-02:39:0.1,-02:38:55.43,148.358505,52.481052
2021-02-07 05:30:29.944,2021-02-07 05:30:59.944,+09:10:3.79,+04:32:59.9,-02:17:52.55,153.693452,56.53417
2021-02-07 05:32:52.876,2021-02-07 05:33:22.876,+05:46:26.47,-17:02:59.9,+01:08:18.52,140.997014,84.586762
2021-02-07 05:33:33.622,2021-02-07 05:34:03.622,+05:30:58.03,-09:50:59.9,+01:24:24.44,142.502975,79.519954
2021-02-07 05:34:14.368,2021-02-07 05:34:44.368,+05:02:46.25,-09:50:59.9,+01:53:17.33,140.334279,74.963475
2021-02-07 05:34:54.819,2021-02-07 05:35:24.819,+04:47:58.85,-02:38:59.9,+02:08:41.51,142.990309,70.800007
