start_time,end_time,ra,dec,ha,ra_offset,dec_offset
2021-02-03 03:11:32.513,2021-02-03 03:12:02.513,+02:37:58.37,+33:21:0.1,+01:38:58.08,146.404357,71.304973
2021-02-03 03:12:13.087,2021-02-03 03:12:43.087,+02:29:42.61,+40:33:0.1,+01:47:52.18,144.684126,71.218958
2021-02-03 03:12:53.536,2021-02-03 03:13:23.536,+01:55:31.08,+40:33:0.1,+02:22:47.08,143.913525,64.172691
2021-02-03 03:13:34.240,2021-02-03 03:14:04.240,+02:29:42.61,+40:33:0.1,+01:49:13.45,142.154691,71.230885
2021-02-03 03:14:17.498,2021-02-03 03:14:47.498,+01:29:8.92,+47:45:0.1,+02:50:33.64,135.817871,60.077325
2021-02-03 03:14:58.122,2021-02-03 03:15:28.122,+01:21:33.55,+40:33:0.1,+02:58:53.38,135.359984,56.534793
2021-02-03 03:15:38.571,2021-02-03 03:16:08.571,+00:47:36,+40:24:0.1,+03:33:34.73,131.828702,48.487659
2021-02-03 03:16:19.063,2021-02-03 03:16:49.063,+00:33:25.95,+33:21:0.1,+03:48:28.14,125.010644,46.574551
2021-02-03 03:16:59.695,2021-02-03 03:17:29.695,+00:02:17.84,+33:21:0.1,+04:20:18.97,116.228047,38.014851
2021-02-03 03:17:40.400,2021-02-03 03:18:10.400,+00:13:52.46,+40:33:0.1,+04:09:24.24,116.816282,39.958188
2021-02-03 03:18:20.846,2021-02-03 03:18:50.846,+00:08:51.1,+47:45:0.1,+04:15:6.18,116.584493,38.956572
2021-02-03 03:19:01.566,2021-02-03 03:19:31.566,+23:45:27.36,+54:57:0.1,+04:39:15.14,113.725728,26.692416
2021-02-03 03:19:42.157,2021-02-03 03:20:12.157,+23:33:20.16,+62:09:0.1,+04:52:7.63,109.490053,21.88961
2021-02-03 03:20:22.836,2021-02-03 03:20:52.836,+23:25:42.96,+69:21:0.1,+05:00:30.67,104.97486,16.105781
2021-02-03 03:21:03.392,2021-02-03 03:21:33.392,+23:11:60,+76:33:0.1,+05:15:9.94,97.586306,6.439288
2021-02-03 03:21:50.641,2021-02-03 03:22:20.641,+00:49:00,+47:45:0.1,+03:38:22.2,114.606076,52.358604
2021-02-03 03:22:31.115,2021-02-03 03:23:01.115,+01:21:33.55,+40:33:0.1,+03:06:27.62,117.545456,60.844254
2021-02-03 03:23:11.895,2021-02-03 03:23:41.895,+01:35:42.14,+33:21:0.1,+02:52:59.81,120.540732,62.932204
2021-02-03 03:23:52.530,2021-02-03 03:24:22.530,+01:04:34.07,+33:21:0.1,+03:24:51.57,119.82724,53.729063
2021-02-03 03:24:32.982,2021-02-03 03:25:02.982,+01:35:42.14,+33:21:0.1,+02:54:21.14,120.821601,62.501843
2021-02-03 03:25:13.430,2021-02-03 03:25:43.430,+01:34:9.23,+26:09:0.1,+02:56:37.04,120.96818,58.654905
2021-02-03 03:35:49.960,2021-02-03 03:36:19.960,+02:01:29.89,+18:57:0.1,+02:39:54.57,136.89091,67.760492
2021-02-03 03:36:30.682,2021-02-03 03:37:00.682,+02:04:15.35,+26:09:0.1,+02:37:47.97,137.282947,66.096075
2021-02-03 03:37:11.200,2021-02-03 03:37:41.200,+02:37:58.37,+33:21:0.1,+02:04:41.29,138.468594,70.161483
2021-02-03 03:37:51.647,2021-02-03 03:38:21.647,+02:06:50.26,+33:21:0.1,+02:36:31.74,137.172823,62.565216
2021-02-03 03:38:32.096,2021-02-03 03:39:02.096,+01:35:42.14,+33:21:0.1,+03:08:23.36,133.386327,55.933081
2021-02-03 03:39:12.542,2021-02-03 03:39:42.542,+01:34:9.23,+26:09:0.1,+03:10:38.35,130.682385,53.684917
2021-02-03 03:39:52.991,2021-02-03 03:40:22.991,+01:35:42.14,+33:21:0.1,+03:09:43.59,131.738117,56.339493
2021-02-03 03:40:33.438,2021-02-03 03:41:03.438,+01:21:33.55,+40:33:0.1,+03:24:32.62,130.886559,52.084527
2021-02-03 03:41:14.155,2021-02-03 03:41:44.155,+01:55:31.08,+40:33:0.1,+02:51:12.68,129.726843,62.787526
2021-02-03 03:41:54.917,2021-02-03 03:42:24.917,+01:21:33.55,+40:33:0.1,+03:25:53.85,129.133027,52.156225
2021-02-03 03:42:35.519,2021-02-03 03:43:05.519,+01:29:8.92,+47:45:0.1,+03:18:56.28,127.875663,56.838148
2021-02-03 03:43:16.121,2021-02-03 03:43:46.121,+01:10:10.81,+54:57:0.1,+03:38:35.51,126.249755,48.777035
2021-02-03 03:43:57.367,2021-02-03 03:44:27.367,+00:27:49.17,+54:57:0.1,+04:21:45.78,117.899631,34.636124
2021-02-03 03:44:38.616,2021-02-03 03:45:08.616,+23:45:27.36,+54:57:0.1,+05:04:56.36,111.52501,17.084694
2021-02-03 03:45:19.095,2021-02-03 03:45:49.095,+23:33:20.16,+62:09:0.1,+05:17:48.84,108.394908,10.252321
2021-02-03 03:45:59.542,2021-02-03 03:46:29.542,+23:25:42.96,+69:21:0.1,+05:26:11.91,103.951324,3.378108
2021-02-03 03:46:39.990,2021-02-03 03:47:09.990,+23:12:00,+76:33:0.1,+05:40:50.09,97.229556,-7.044976
2021-02-03 03:47:32.335,2021-02-03 03:48:02.335,+01:42:51.44,+69:21:0.1,+03:09:51.56,109.87299,62.234093
2021-02-03 03:48:12.788,2021-02-03 03:48:42.788,+02:13:19.99,+62:09:0.1,+02:40:5.58,115.921801,69.941145
2021-02-03 03:48:53.234,2021-02-03 03:49:23.234,+01:42:51.44,+69:21:0.1,+03:11:12.76,113.22266,59.978182
2021-02-03 03:49:33.684,2021-02-03 03:50:03.684,+02:13:19.99,+62:09:0.1,+02:41:26.78,116.526231,69.300551
2021-02-03 03:50:14.362,2021-02-03 03:50:44.362,+01:52:32.48,+54:57:0.1,+03:03:5.75,118.727106,61.298221
2021-02-03 03:50:54.948,2021-02-03 03:51:24.948,+01:19:59.99,+62:09:0.1,+03:36:19.66,116.399695,51.537579
2021-02-03 03:51:35.394,2021-02-03 03:52:05.394,+01:52:32.48,+54:57:0.1,+03:04:27.02,118.274008,60.889683
2021-02-03 03:52:15.840,2021-02-03 03:52:45.840,+02:09:17.78,+47:45:0.1,+02:48:23.9,120.26391,66.805665
2021-02-03 03:52:56.808,2021-02-03 03:53:26.808,+02:49:26.69,+47:45:0.1,+02:08:51.49,125.586477,74.222865
2021-02-03 03:53:37.776,2021-02-03 03:54:07.776,+02:09:17.78,+47:45:0.1,+02:49:46.09,124.723166,64.393181
2021-02-03 03:54:18.748,2021-02-03 03:54:48.748,+02:49:26.69,+47:45:0.1,+02:10:13.74,126.962502,73.154158
2021-02-03 03:54:59.418,2021-02-03 03:55:29.418,+03:03:54.14,+40:33:0.1,+01:56:30.73,130.066244,71.147862
2021-02-03 03:55:39.866,2021-02-03 03:56:09.866,+02:37:58.37,+33:21:0.1,+02:23:12.29,132.543018,63.07848
2021-02-03 03:56:20.399,2021-02-03 03:56:50.399,+03:04:27.66,+26:09:0.1,+01:57:25.74,135.319712,63.500005
2021-02-03 03:57:02.086,2021-02-03 03:57:32.086,+02:26:46.79,+11:45:0.1,+02:35:55.33,130.254771,60.874596
2021-02-03 03:57:42.537,2021-02-03 03:58:12.537,+02:54:42.98,+11:45:0.1,+02:08:38.58,132.554697,66.577531
2021-02-03 03:58:22.985,2021-02-03 03:58:52.985,+03:28:29.75,+18:57:0.1,+01:35:28.11,139.369819,67.573209
2021-02-03 04:01:22.509,2021-02-03 04:01:52.509,+05:59:30.55,-24:15:0.1,-00:52:12.92,110.775736,93.602774
2021-02-03 04:02:03.238,2021-02-03 04:02:33.238,+05:46:26.47,-17:03:0.1,-00:38:31.69,117.857328,92.656364
2021-02-03 04:02:43.763,2021-02-03 04:03:13.763,+05:30:58.03,-09:51:0.1,-00:22:26.76,124.972192,90.247329
2021-02-03 04:03:31.893,2021-02-03 04:04:01.893,+06:22:18.8,+18:56:59.9,-01:13:13.87,152.766925,65.352231
2021-02-03 04:04:22.263,2021-02-03 04:04:52.263,+08:34:17.76,+11:44:59.9,-03:24:16.96,146.414575,48.684972
2021-02-03 04:05:02.710,2021-02-03 04:05:32.710,+08:43:48.47,+18:56:59.9,-03:33:10.31,147.91519,45.229673
2021-02-03 04:05:49.831,2021-02-03 04:06:19.831,+07:04:19.63,+40:32:59.9,-01:53:10.09,162.36382,61.172967
2021-02-03 04:06:30.279,2021-02-03 04:07:00.279,+06:42:48.71,+47:44:59.9,-01:31:5.42,162.294979,66.812826
2021-02-03 04:07:10.731,2021-02-03 04:07:40.731,+06:55:36.48,+54:56:59.9,-01:43:21.81,157.613717,60.135191
2021-02-03 04:07:56.760,2021-02-03 04:08:26.760,+05:27:24.84,+47:44:59.9,-00:14:15.13,165.653659,70.102837
2021-02-03 04:08:37.213,2021-02-03 04:09:07.213,+05:28:12.58,+54:56:60,-00:14:30.94,161.937773,66.810954
2021-02-03 04:09:19.183,2021-02-03 04:09:49.183,+05:08:34.3,+69:21:0.1,+00:05:16.08,145.415074,72.804213
2021-02-03 04:09:59.635,2021-02-03 04:10:29.635,+04:53:20,+62:09:00,+00:21:32.72,148.163047,71.295668
2021-02-03 04:10:40.081,2021-02-03 04:11:10.081,+04:44:30.62,+54:57:0.1,+00:31:16.43,149.302626,67.328371
2021-02-03 04:11:21.065,2021-02-03 04:11:51.065,+04:49:0.91,+47:45:0.1,+00:27:34.8,151.820305,70.131527
2021-02-03 04:12:03.070,2021-02-03 04:12:33.070,+03:60:00,+62:09:0.1,+01:17:2.5,144.267547,65.283714
2021-02-03 04:12:43.515,2021-02-03 04:13:13.515,+03:59:60,+69:21:0.1,+01:17:23.91,136.098884,69.350411
2021-02-03 04:13:24.166,2021-02-03 04:13:54.166,+03:59:60,+76:33:0.1,+01:17:27.44,129.864063,75.973602
2021-02-03 04:14:04.773,2021-02-03 04:14:34.773,+03:59:60,+83:45:0.1,+01:16:4.85,136.438547,87.328115
2021-02-03 04:14:48.909,2021-02-03 04:15:18.909,+03:06:40,+62:09:0.1,+02:13:15.88,132.486917,64.210857
2021-02-03 04:15:29.459,2021-02-03 04:15:59.459,+02:51:25.7,+69:21:0.1,+02:28:59.51,129.059923,59.884765
2021-02-03 04:16:10.048,2021-02-03 04:16:40.048,+02:23:60,+76:33:0.1,+02:56:48.68,122.87048,55.584882
2021-02-03 04:16:53.583,2021-02-03 04:17:23.583,+01:19:59.99,+83:45:0.1,+04:01:16.64,119.346408,34.877568
2021-02-03 04:17:40.132,2021-02-03 04:18:10.132,+02:34:54.16,+54:57:0.1,+02:48:8.1,126.428169,56.090062
2021-02-03 04:18:22.603,2021-02-03 04:18:52.603,+02:29:42.61,+40:33:0.1,+02:54:12.11,128.893382,53.285779
2021-02-03 04:19:03.472,2021-02-03 04:19:33.472,+03:09:6.48,+33:21:0.1,+02:15:30.02,139.825221,57.311371
2021-02-03 04:19:44.337,2021-02-03 04:20:14.337,+02:29:42.61,+40:33:0.1,+02:55:34.3,137.998709,47.620111
2021-02-03 04:20:31.810,2021-02-03 04:21:01.810,+02:59:29.8,+18:57:0.1,+02:26:41.75,142.699582,54.03921
2021-02-03 04:21:52.705,2021-02-03 04:22:22.705,+02:59:29.8,+18:57:0.1,+02:28:2.93,142.371374,54.518358
2021-02-03 04:23:56.278,2021-02-03 04:24:26.278,+03:37:15.67,+04:33:0.1,+01:52:26.13,137.476663,67.512685
2021-02-03 04:24:36.950,2021-02-03 04:25:06.950,+04:05:18.28,+04:33:0.1,+01:25:3.33,142.60704,70.065506
2021-02-03 04:25:17.575,2021-02-03 04:25:47.575,+03:51:45,-02:38:59.9,+01:39:20.8,139.599426,69.574412
2021-02-03 04:25:58.062,2021-02-03 04:26:28.062,+03:38:10.82,-09:50:59.9,+01:53:39.02,133.663135,71.587149
2021-02-03 04:28:41.157,2021-02-03 04:29:11.157,+04:21:27.47,-17:02:59.9,+01:13:9.36,126.394098,84.400942
2021-02-03 04:29:21.604,2021-02-03 04:29:51.604,+04:34:34.43,-09:50:59.9,+01:00:39.21,132.31199,82.685296
2021-02-03 04:30:02.203,2021-02-03 04:30:32.203,+04:47:58.85,-02:38:59.9,+00:47:52.6,138.974649,79.533921
2021-02-03 04:32:16.911,2021-02-03 04:32:46.911,+04:21:27.47,-17:02:59.9,+01:16:44.97,142.5883,85.622784
2021-02-03 04:38:25.339,2021-02-03 04:38:55.339,+02:59:29.8,+18:57:0.1,+02:44:38.64,139.561283,61.716677
2021-02-03 04:39:05.787,2021-02-03 04:39:35.787,+03:04:27.66,+26:09:0.1,+02:40:17.76,140.395551,60.615759
2021-02-03 04:39:46.485,2021-02-03 04:40:16.485,+03:09:6.48,+33:21:0.1,+02:36:16.48,140.743132,62.69389
2021-02-03 04:40:56.837,2021-02-03 04:41:26.837,+08:26:39.98,+62:08:59.9,-02:40:38.3,126.807441,44.590969
2021-02-03 04:42:07.571,2021-02-03 04:42:37.571,+02:51:25.7,+69:21:0.1,+02:55:41.86,123.908133,51.405701
2021-02-03 04:42:48.061,2021-02-03 04:43:18.061,+02:23:60,+76:33:0.1,+03:23:30.1,117.49423,46.240153
2021-02-03 04:43:29.512,2021-02-03 04:43:59.512,+01:42:51.44,+69:21:0.1,+04:05:57.73,118.622298,31.384419
2021-02-03 04:44:09.995,2021-02-03 04:44:39.995,+02:13:19.99,+62:09:0.1,+03:36:11.78,121.558376,42.677459
2021-02-03 04:44:50.443,2021-02-03 04:45:20.443,+01:42:51.44,+69:21:0.1,+04:07:18.99,117.60669,30.439533
2021-02-03 04:45:30.898,2021-02-03 04:46:00.898,+02:13:19.99,+62:09:0.1,+03:37:33.02,120.188576,42.531934
2021-02-03 04:46:11.633,2021-02-03 04:46:41.633,+01:52:32.48,+54:57:0.1,+03:59:11.97,121.440003,33.125571
2021-02-03 04:46:52.083,2021-02-03 04:47:22.083,+01:19:59.99,+62:09:0.1,+04:32:26.8,118.371617,22.326246
2021-02-03 04:47:34.474,2021-02-03 04:48:04.474,+00:27:49.17,+54:57:0.1,+05:25:33.21,112.990553,-2.954544
2021-02-03 04:48:15.722,2021-02-03 04:48:45.722,+01:10:10.81,+54:57:0.1,+04:43:45.17,114.300408,16.420264
2021-02-03 04:48:56.967,2021-02-03 04:49:26.967,+01:52:32.48,+54:57:0.1,+04:01:57.37,116.488389,33.328318
2021-02-03 04:49:37.524,2021-02-03 04:50:07.524,+02:09:17.78,+47:45:0.1,+03:45:55.34,118.394984,39.967036
2021-02-03 04:50:18.495,2021-02-03 04:50:48.495,+02:49:26.69,+47:45:0.1,+03:06:22.96,122.181505,52.792153
2021-02-03 04:50:59.462,2021-02-03 04:51:29.462,+02:09:17.78,+47:45:0.1,+03:47:17.55,121.755505,38.395965
2021-02-03 04:51:40.432,2021-02-03 04:52:10.432,+02:49:26.69,+47:45:0.1,+03:07:45.19,122.33641,52.135683
2021-02-03 04:52:20.884,2021-02-03 04:52:50.884,+03:03:54.14,+40:33:0.1,+02:54:1.18,124.003602,53.807849
2021-02-03 04:53:04.075,2021-02-03 04:53:34.075,+02:04:15.35,+26:09:0.1,+03:54:34.62,119.699603,32.301584
2021-02-03 04:53:46.771,2021-02-03 04:54:16.771,+02:59:29.8,+18:57:0.1,+03:00:2.15,120.495632,48.960448
2021-02-03 04:54:27.489,2021-02-03 04:54:57.489,+03:28:29.75,+18:57:0.1,+02:31:42.4,126.775882,55.301372
2021-02-03 04:55:48.386,2021-02-03 04:56:18.386,+03:37:15.67,+04:33:0.1,+02:24:23.31,126.423382,60.443182
2021-02-03 04:56:28.964,2021-02-03 04:56:58.964,+04:05:18.28,+04:33:0.1,+01:57:0.54,127.512197,65.819098
2021-02-03 04:59:11.329,2021-02-03 04:59:41.329,+04:06:22.64,-09:50:59.9,+01:58:45.82,119.333085,71.115689
2021-02-03 04:59:51.779,2021-02-03 05:00:21.779,+04:19:51.92,-02:38:59.9,+01:45:53.47,124.703164,71.562621
2021-02-03 05:00:32.524,2021-02-03 05:01:02.524,+04:06:22.64,-09:50:59.9,+02:00:6.98,122.828595,70.970507
2021-02-03 05:01:21.032,2021-02-03 05:01:51.032,+05:59:30.55,-24:15:00,+00:07:54.91,122.034273,88.280414
2021-02-03 05:02:01.480,2021-02-03 05:02:31.480,+06:14:46.1,-17:03:00,-00:06:43.56,124.044474,86.35823
2021-02-03 05:02:42.346,2021-02-03 05:03:12.346,+05:46:26.47,-17:02:59.9,+00:22:17.31,128.91388,86.366925
2021-02-03 05:03:23.062,2021-02-03 05:03:53.062,+05:30:58.03,-09:50:59.9,+00:38:23.2,128.747732,82.698565
2021-02-03 05:04:04.361,2021-02-03 05:04:34.361,+04:47:58.85,-02:38:59.9,+01:22:0.19,130.987333,76.819926
2021-02-03 05:05:14.082,2021-02-03 05:05:44.082,+02:34:54.16,+54:57:0.1,+03:35:49.93,127.476894,46.450347
2021-02-03 05:05:54.529,2021-02-03 05:06:24.529,+03:06:40,+62:09:0.1,+03:04:30.25,124.031587,58.815445
2021-02-03 05:06:42.551,2021-02-03 05:07:12.551,+01:19:59.99,+83:45:0.1,+04:51:13.86,112.987215,21.254667
2021-02-03 05:07:35.936,2021-02-03 05:08:05.936,+03:59:60,+83:45:0.1,+02:09:44.63,126.060366,84.646163
2021-02-03 05:08:16.387,2021-02-03 05:08:46.387,+03:59:60,+76:33:0.1,+02:12:28.43,115.672511,72.742956
2021-02-03 05:08:56.863,2021-02-03 05:09:26.863,+03:59:60,+69:21:0.1,+02:13:46.16,117.75469,67.046402
2021-02-03 05:09:37.312,2021-02-03 05:10:07.312,+03:59:60,+62:09:0.1,+02:14:45.95,120.993229,66.064742
2021-02-03 05:10:18.781,2021-02-03 05:10:48.781,+04:44:30.62,+54:57:0.1,+01:31:4.22,127.595802,68.19285
2021-02-03 05:10:59.228,2021-02-03 05:11:29.228,+04:49:0.91,+47:45:0.1,+01:27:23.58,131.737305,70.301732
2021-02-03 05:11:39.970,2021-02-03 05:12:09.970,+05:27:24.84,+47:45:0.1,+00:49:38.34,131.504893,71.13949
2021-02-03 05:12:20.424,2021-02-03 05:12:50.424,+05:28:12.58,+54:57:0.1,+00:49:22.56,131.000049,66.816714
2021-02-03 05:13:00.872,2021-02-03 05:13:30.872,+04:53:20,+62:09:0.1,+01:24:44.01,128.945525,64.771474
2021-02-03 05:13:41.540,2021-02-03 05:14:11.540,+05:08:34.3,+69:21:0.1,+01:09:48.6,123.142227,69.073687
2021-02-03 05:14:28.178,2021-02-03 05:14:58.178,+06:40:0.01,+83:44:59.9,-00:23:55.35,123.470902,87.944192
2021-02-03 05:15:08.891,2021-02-03 05:15:38.891,+07:11:60,+76:32:59.9,-00:52:51.23,112.580191,72.974679
2021-02-03 05:15:50.570,2021-02-03 05:16:20.570,+07:33:20.02,+62:08:59.9,-01:12:24.52,124.664448,58.351088
2021-02-03 05:16:31.247,2021-02-03 05:17:01.247,+06:55:36.48,+54:56:59.9,-00:33:49.41,132.163285,58.966502
2021-02-03 05:17:11.699,2021-02-03 05:17:41.699,+06:42:48.71,+47:44:59.9,-00:20:12.84,135.68784,62.375188
2021-02-03 05:17:52.273,2021-02-03 05:18:22.273,+06:55:36.48,+54:56:59.9,-00:32:28.24,134.295928,57.344102
2021-02-03 05:18:33.661,2021-02-03 05:19:03.661,+07:39:18.4,+54:56:59.9,-01:15:26.67,130.308168,52.730307
2021-02-03 05:19:14.282,2021-02-03 05:19:44.282,+07:20:30.62,+47:44:59.9,-00:55:50.18,135.023322,58.532472
2021-02-03 05:20:03.957,2021-02-03 05:20:33.957,+09:19:59.99,+83:44:59.9,-02:56:53.1,117.009779,45.543433
2021-02-03 05:20:50.498,2021-02-03 05:21:20.498,+09:06:42.3,+54:56:59.9,-02:40:24.53,138.921098,37.492427
2021-02-03 05:21:31.128,2021-02-03 05:22:01.128,+08:35:54.49,+47:44:59.9,-02:08:51.92,145.176067,45.950016
2021-02-03 05:22:11.685,2021-02-03 05:22:41.685,+08:47:43.76,+40:32:59.9,-02:19:54.77,148.049028,42.488922
2021-02-03 05:22:52.307,2021-02-03 05:23:22.307,+08:53:24.11,+33:20:59.9,-02:24:49.42,148.813219,44.677644
2021-02-03 05:23:36.946,2021-02-03 05:24:06.946,+07:38:47.69,+40:32:59.9,-01:09:37.32,154.497463,57.532608
2021-02-03 05:24:17.490,2021-02-03 05:24:47.490,+07:04:19.63,+40:32:59.9,-00:34:29.25,158.450914,61.354079
2021-02-03 05:24:57.936,2021-02-03 05:25:27.936,+07:38:47.69,+40:32:59.9,-01:08:16.03,155.282508,56.81942
2021-02-03 05:25:38.522,2021-02-03 05:26:08.522,+07:19:9.73,+33:20:59.9,-00:47:52.36,157.742931,58.826271
2021-02-03 05:26:19.176,2021-02-03 05:26:49.176,+07:50:34.51,+33:20:59.9,-01:18:35.11,155.13376,55.241052
2021-02-03 05:26:59.773,2021-02-03 05:27:29.773,+07:19:9.73,+33:20:59.9,-00:46:31.17,158.197247,58.799157
2021-02-03 05:27:45.407,2021-02-03 05:28:15.407,+08:43:48.47,+18:56:59.9,-02:10:13.73,148.034372,44.243121
2021-02-03 05:28:26.504,2021-02-03 05:28:56.504,+08:04:41.7,+26:08:59.9,-01:30:30.31,152.308521,49.697134
2021-02-03 05:29:06.961,2021-02-03 05:29:36.961,+07:34:46.09,+26:08:59.9,-00:59:55.37,155.035153,53.323291
2021-02-03 05:29:47.407,2021-02-03 05:30:17.407,+07:47:22.96,+18:56:59.9,-01:11:47.11,152.564744,54.04284
2021-02-03 05:30:40.823,2021-02-03 05:31:10.823,+06:22:18.8,+18:57:0.1,+00:14:9.47,165.042168,58.2061
2021-02-03 05:33:00.466,2021-02-03 05:33:30.466,+06:14:46.1,-17:02:59.9,+00:24:20.55,152.630074,87.945983
2021-02-03 05:33:40.915,2021-02-03 05:34:10.915,+06:43:5.81,-17:03:0.1,-00:03:19.29,149.802346,87.638323
2021-02-03 05:34:21.438,2021-02-03 05:34:51.438,+06:55:33.46,-09:51:0.1,-00:15:9.51,152.453466,82.437248
2021-02-03 05:35:02.047,2021-02-03 05:35:32.047,+06:40:26.54,-02:38:59.9,+00:00:34.18,156.838212,80.342302
2021-02-03 05:35:42.537,2021-02-03 05:36:12.537,+07:08:40.81,-02:39:0.1,-00:26:59.12,156.673296,79.409455
2021-02-03 05:36:23.213,2021-02-03 05:36:53.213,+07:23:47.72,-09:51:0.1,-00:41:21.71,151.756016,79.673079
2021-02-03 05:37:03.660,2021-02-03 05:37:33.660,+07:39:38.95,-17:03:0.1,-00:56:29.64,149.040865,81.281625
2021-02-03 05:37:44.287,2021-02-03 05:38:14.287,+07:52:4.44,-09:51:0.1,-01:08:17.48,147.915153,76.594727
2021-02-03 05:38:25.445,2021-02-03 05:38:55.445,+08:33:45.61,-02:39:0.1,-01:49:20.79,151.582393,68.771271
2021-02-03 05:39:06.283,2021-02-03 05:39:36.283,+08:15:19.73,+04:32:59.9,-01:30:16.67,156.197213,70.850936
2021-02-03 05:39:46.900,2021-02-03 05:40:16.900,+08:05:11.72,+11:44:59.9,-01:19:31.63,159.768785,66.762468
2021-02-03 05:40:27.582,2021-02-03 05:40:57.582,+07:47:22.96,+18:56:59.9,-01:01:5.36,162.462555,60.265053
2021-02-03 05:41:08.196,2021-02-03 05:41:38.196,+07:34:46.09,+26:08:59.9,-00:47:51.39,166.425859,59.196437
