start_time,end_time,ra,dec,ha,ra_offset,dec_offset
2021-02-10 02:49:18.255,2021-02-10 02:49:48.255,+00:35:1.89,+11:45:0.1,+03:47:24.26,106.262369,47.472357
2021-02-10 02:49:58.914,2021-02-10 02:50:28.914,+00:05:30.06,+18:57:0.1,+04:17:37.04,103.924497,37.645662
2021-02-10 02:50:39.363,2021-02-10 02:51:09.363,+23:33:44.64,+26:09:0.1,+04:50:5.49,102.721233,25.222984
2021-02-10 02:51:19.872,2021-02-10 02:51:49.872,+23:03:38.52,+26:09:0.1,+05:20:53.66,90.043065,16.293056
2021-02-10 02:54:15.303,2021-02-10 02:54:45.303,+00:05:30.06,+18:57:0.1,+04:21:54.69,101.387167,36.021373
2021-02-10 02:54:56.023,2021-02-10 02:55:26.023,+23:33:44.64,+26:09:0.1,+04:54:22.26,99.300377,23.477781
2021-02-10 02:55:36.473,2021-02-10 02:56:06.473,+23:03:38.52,+26:09:0.1,+05:25:11.39,87.504998,16.893521
2021-02-10 02:57:52.113,2021-02-10 02:58:22.113,+00:35:1.89,+11:45:0.1,+03:55:59.68,99.226362,44.564509
2021-02-10 02:58:32.563,2021-02-10 02:59:02.563,+00:05:30.06,+18:57:0.1,+04:26:12.44,97.807022,34.566274
2021-02-10 02:59:13.062,2021-02-10 02:59:43.062,+23:33:44.64,+26:09:0.1,+04:58:39.97,95.825203,21.65561
2021-02-10 02:59:53.510,2021-02-10 03:00:23.510,+23:03:38.52,+26:09:0.1,+05:29:29.03,78.968849,19.674107
2021-02-10 03:00:59.713,2021-02-10 03:01:29.713,+03:31:38.86,-24:14:59.9,+01:02:40.06,106.975319,90.719781
2021-02-10 03:03:10.967,2021-02-10 03:03:40.967,+05:00:21.85,-24:15:0.1,-00:23:50.03,105.454202,94.275416
2021-02-10 03:04:31.867,2021-02-10 03:05:01.867,+04:30:47.52,-24:14:59.9,+00:07:5.21,110.60169,95.087362
2021-02-10 03:05:12.516,2021-02-10 03:05:42.516,+04:21:27.47,-17:02:59.9,+00:17:2.65,115.860911,94.08568
2021-02-10 03:05:54.190,2021-02-10 03:06:24.190,+04:19:51.92,-02:38:59.9,+00:19:13.76,130.748042,86.585767
2021-02-10 03:06:35.863,2021-02-10 03:07:05.863,+04:46:27.88,+11:45:00,-00:06:47.92,148.417146,71.138768
2021-02-10 03:07:17.544,2021-02-10 03:07:47.544,+04:34:46.09,+26:09:0.1,+00:05:28.78,152.696516,66.138631
2021-02-10 03:07:57.997,2021-02-10 03:08:27.997,+04:26:29.69,+18:57:00,+00:14:29.33,153.671166,67.911302
2021-02-10 03:08:38.527,2021-02-10 03:09:08.527,+04:18:31.64,+11:45:0.1,+00:23:12.06,156.94463,70.257203
2021-02-10 03:09:18.976,2021-02-10 03:09:48.976,+04:05:18.28,+04:33:0.1,+00:37:8.95,153.617576,71.490929
2021-02-10 03:09:59.423,2021-02-10 03:10:29.423,+03:37:15.67,+04:33:0.1,+01:05:52.9,154.449539,69.540941
2021-02-10 03:10:39.871,2021-02-10 03:11:09.871,+03:09:13.07,+04:33:0.1,+01:34:35.95,149.971628,66.666412
2021-02-10 03:11:20.527,2021-02-10 03:11:50.527,+02:54:42.98,+11:45:0.1,+01:49:44.85,150.718816,63.010534
2021-02-10 03:12:01.158,2021-02-10 03:12:31.158,+03:28:29.75,+18:57:0.1,+01:16:35.52,153.539554,65.820178
2021-02-10 03:12:41.608,2021-02-10 03:13:11.608,+03:34:33.78,+26:09:0.1,+01:11:8.1,155.044013,64.246077
2021-02-10 03:13:22.093,2021-02-10 03:13:52.093,+03:04:27.66,+26:09:0.1,+01:41:56.7,153.558455,60.378652
2021-02-10 03:14:02.917,2021-02-10 03:14:32.917,+02:30:29.84,+18:57:0.1,+02:16:38.81,151.124388,55.967022
2021-02-10 03:14:47.095,2021-02-10 03:15:17.095,+03:40:14.59,+33:21:0.1,+01:07:29.58,149.231049,69.434812
2021-02-10 03:15:27.540,2021-02-10 03:15:57.540,+03:09:6.48,+33:21:0.1,+01:39:19.55,148.098464,64.909585
2021-02-10 03:16:07.987,2021-02-10 03:16:37.987,+03:03:54.14,+40:33:0.1,+01:45:8.43,142.816885,66.742579
2021-02-10 03:16:48.605,2021-02-10 03:17:18.605,+03:38:5.68,+40:33:0.1,+01:11:35.41,141.456972,71.697312
2021-02-10 03:17:29.105,2021-02-10 03:17:59.105,+03:03:54.14,+40:33:0.1,+01:46:30.58,141.422773,66.977856
2021-02-10 03:18:09.553,2021-02-10 03:18:39.553,+03:38:5.68,+40:33:0.1,+01:12:56.67,140.074999,71.680964
2021-02-10 03:18:49.997,2021-02-10 03:19:19.997,+03:29:35.63,+47:45:0.1,+01:22:2.01,139.932884,71.617432
2021-02-10 03:19:30.442,2021-02-10 03:20:00.442,+03:17:15.79,+54:57:0.1,+01:34:57.19,135.783483,68.078713
2021-02-10 03:20:11.298,2021-02-10 03:20:41.298,+03:29:35.63,+47:45:0.1,+01:23:24.21,136.30202,73.31854
2021-02-10 03:20:51.744,2021-02-10 03:21:21.744,+03:17:15.79,+54:57:0.1,+01:36:18.41,134.817775,68.508683
2021-02-10 03:21:32.987,2021-02-10 03:22:02.987,+02:34:54.15,+54:57:0.1,+02:19:26.87,133.08771,61.422856
2021-02-10 03:22:13.674,2021-02-10 03:22:43.674,+02:49:26.69,+47:45:0.1,+02:05:39.46,133.032988,66.598141
2021-02-10 03:22:54.368,2021-02-10 03:23:24.368,+02:34:54.16,+54:57:0.1,+02:20:49.15,132.03224,60.928568
2021-02-10 03:23:44.132,2021-02-10 03:24:14.132,+00:40:00,+87:24:0.1,+04:15:27.21,116.566339,28.183463
2021-02-10 03:24:29.555,2021-02-10 03:24:59.555,+00:26:40,+62:09:0.1,+04:30:58.8,105.682094,28.076001
2021-02-10 03:25:23.264,2021-02-10 03:25:53.264,+03:09:6.48,+33:21:0.1,+01:49:17.2,133.396199,64.051598
2021-02-10 03:26:03.710,2021-02-10 03:26:33.710,+03:40:14.59,+33:21:0.1,+01:18:47.38,136.0291,68.530726
2021-02-10 03:26:44.156,2021-02-10 03:27:14.156,+04:11:22.7,+33:21:0.1,+00:48:18.91,136.638009,70.149071
2021-02-10 03:27:24.798,2021-02-10 03:27:54.798,+03:34:33.78,+26:09:0.1,+01:25:53.54,140.574391,62.298911
2021-02-10 03:28:05.250,2021-02-10 03:28:35.250,+03:28:29.75,+18:57:0.1,+01:32:42.17,140.204562,63.703065
2021-02-10 03:28:45.721,2021-02-10 03:29:15.721,+04:04:39.94,+26:09:0.1,+00:57:7.41,143.331596,65.422944
2021-02-10 03:29:26.170,2021-02-10 03:29:56.170,+03:57:29.74,+18:57:0.1,+01:05:2.57,143.313771,66.095865
2021-02-10 03:30:06.918,2021-02-10 03:30:36.918,+03:50:35.41,+11:45:0.1,+01:12:40.3,143.733176,66.593577
2021-02-10 03:33:02.123,2021-02-10 03:33:32.123,+04:30:47.52,-24:14:59.9,+00:35:40.87,135.244154,91.625738
2021-02-10 03:33:42.680,2021-02-10 03:34:12.680,+04:21:27.47,-17:02:59.9,+00:45:37.29,141.517506,88.366953
2021-02-10 03:34:23.407,2021-02-10 03:34:53.407,+04:34:34.43,-09:50:59.9,+00:33:8.12,147.068008,86.626102
2021-02-10 03:35:03.864,2021-02-10 03:35:33.864,+04:47:58.85,-02:38:59.9,+00:20:20.51,155.452415,84.764704
2021-02-10 03:35:44.446,2021-02-10 03:36:14.446,+04:34:34.43,-09:50:59.9,+00:34:29.34,151.758575,86.032343
2021-02-10 03:36:24.973,2021-02-10 03:36:54.973,+04:19:51.92,-02:38:59.9,+00:49:48.79,153.793707,83.528792
2021-02-10 03:39:07.074,2021-02-10 03:39:37.074,+04:05:18.28,+04:33:0.1,+01:07:2.79,153.735385,79.843416
2021-02-10 03:39:47.698,2021-02-10 03:40:17.698,+04:18:31.64,+11:45:0.1,+00:54:26.14,158.609495,72.805387
2021-02-10 03:40:28.801,2021-02-10 03:40:58.801,+03:37:15.67,+04:33:0.1,+01:36:26.91,153.439551,70.414549
2021-02-10 03:41:49.864,2021-02-10 03:42:19.864,+03:37:15.67,+04:33:0.1,+01:37:48.17,146.469437,73.938391
2021-02-10 03:42:31.809,2021-02-10 03:43:01.809,+03:57:29.74,+18:57:0.1,+01:18:9.69,155.281485,66.785612
2021-02-10 03:43:55.689,2021-02-10 03:44:25.689,+03:57:29.74,+18:57:0.1,+01:19:33.89,154.872343,65.919733
2021-02-10 03:44:36.512,2021-02-10 03:45:06.512,+03:34:33.78,+26:09:0.1,+01:43:8.36,155.445687,60.852254
2021-02-10 03:45:16.957,2021-02-10 03:45:46.957,+03:40:14.59,+33:21:0.1,+01:38:3.54,152.424368,65.475901
2021-02-10 03:45:57.555,2021-02-10 03:46:27.555,+03:09:6.48,+33:21:0.1,+02:09:54.56,151.155342,59.444547
2021-02-10 03:46:38.222,2021-02-10 03:47:08.222,+03:40:14.59,+33:21:0.1,+01:39:25.77,148.451075,65.475683
2021-02-10 03:47:18.668,2021-02-10 03:47:48.668,+03:09:6.48,+33:21:0.1,+02:11:15.79,149.324336,59.267205
2021-02-10 03:47:59.305,2021-02-10 03:48:29.305,+03:03:54.14,+40:33:0.1,+02:17:5.66,144.348157,60.742469
2021-02-10 03:48:39.866,2021-02-10 03:49:09.866,+03:38:5.68,+40:33:0.1,+01:43:31.65,141.388214,67.744685
2021-02-10 03:49:20.519,2021-02-10 03:49:50.519,+03:03:54.14,+40:33:0.1,+02:18:26.84,141.837323,60.472927
2021-02-10 03:50:01.115,2021-02-10 03:50:31.115,+03:38:5.68,+40:33:0.1,+01:44:53.86,138.645073,67.764785
2021-02-10 03:50:41.560,2021-02-10 03:51:11.560,+03:29:35.63,+47:45:0.1,+01:53:59.19,138.49327,67.581863
2021-02-10 03:51:24.460,2021-02-10 03:51:54.460,+02:34:54.16,+54:57:0.1,+02:49:23.78,128.396469,57.400614
2021-02-10 03:52:07.102,2021-02-10 03:52:37.102,+03:29:35.63,+47:45:0.1,+01:55:25.47,129.769665,70.765334
2021-02-10 03:52:47.546,2021-02-10 03:53:17.546,+04:00:27.97,+54:57:0.1,+01:25:2.77,129.738352,71.076113
2021-02-10 03:53:33.579,2021-02-10 03:54:03.579,+02:34:54.16,+54:57:0.1,+02:51:33.19,126.244115,56.999311
2021-02-10 03:54:21.732,2021-02-10 03:54:51.732,+00:47:60,+76:33:0.1,+04:39:19.2,104.639093,23.582609
2021-02-10 03:55:02.200,2021-02-10 03:55:32.200,+00:34:17.14,+69:21:0.1,+04:53:55.33,105.362953,16.820536
2021-02-10 03:55:42.650,2021-02-10 03:56:12.650,+00:26:40,+62:09:0.1,+05:02:16.99,106.85957,13.694506
2021-02-10 03:56:23.846,2021-02-10 03:56:53.846,+23:45:27.36,+54:57:0.1,+05:44:19.29,101.622926,-6.35823
2021-02-10 03:57:08.060,2021-02-10 03:57:38.060,+00:02:17.84,+33:21:0.1,+05:28:9.52,94.383197,5.489516
2021-02-10 03:57:51.433,2021-02-10 03:58:21.433,+01:04:3.07,+26:09:0.1,+04:27:4.43,97.809791,27.676903
2021-02-10 03:59:17.805,2021-02-10 03:59:47.805,+02:34:21.5,+26:09:0.1,+02:58:6.89,113.795367,52.548932
2021-02-10 03:59:58.253,2021-02-10 04:00:28.253,+03:04:27.66,+26:09:0.1,+02:28:40.36,121.274498,58.16203
2021-02-10 04:00:38.802,2021-02-10 04:01:08.802,+03:34:33.78,+26:09:0.1,+01:59:12.99,131.981168,58.647736
2021-02-10 04:02:23.072,2021-02-10 04:02:53.072,+05:29:56.18,-24:14:60,+00:05:58.52,127.217985,92.147199
2021-02-10 04:03:43.962,2021-02-10 04:04:13.962,+05:00:21.85,-24:14:59.9,+00:36:52.95,127.291714,91.178406
2021-02-10 04:04:24.537,2021-02-10 04:04:54.537,+05:18:6.8,-17:02:59.9,+00:19:45.37,133.535417,90.273821
2021-02-10 04:05:05.180,2021-02-10 04:05:35.180,+05:02:46.25,-09:50:59.9,+00:35:43.41,136.262178,86.110379
2021-02-10 04:05:45.629,2021-02-10 04:06:15.629,+04:49:47.14,-17:02:59.9,+00:49:26.17,133.660269,88.416591
2021-02-10 04:06:26.077,2021-02-10 04:06:56.077,+05:02:46.25,-09:50:59.9,+00:37:4.6,137.223949,86.117658
2021-02-10 04:07:06.526,2021-02-10 04:07:36.526,+05:16:5.77,-02:38:59.9,+00:24:21.75,145.976711,83.435552
2021-02-10 04:07:46.974,2021-02-10 04:08:16.974,+05:01:23.48,+04:33:0.1,+00:39:40.84,149.721732,77.826177
2021-02-10 04:08:27.646,2021-02-10 04:08:57.646,+05:14:24.11,+11:45:0.1,+00:27:17.7,161.114614,69.908995
2021-02-10 04:09:08.093,2021-02-10 04:09:38.093,+05:24:29.59,+18:57:0.1,+00:17:49.47,161.417322,66.016648
2021-02-10 04:09:50.362,2021-02-10 04:10:20.362,+04:33:20.88,+04:33:0.1,+01:09:48,160.156749,68.114413
2021-02-10 04:10:30.809,2021-02-10 04:11:00.809,+04:46:27.88,+11:45:0.1,+00:57:17.53,161.585743,66.891949
2021-02-10 04:11:11.470,2021-02-10 04:11:41.470,+04:55:29.64,+18:57:0.1,+00:48:53.2,162.483587,65.532435
2021-02-10 04:11:52.227,2021-02-10 04:12:22.227,+04:26:29.69,+18:57:0.1,+01:18:34.81,161.518466,63.193272
2021-02-10 04:12:32.673,2021-02-10 04:13:02.673,+03:50:35.41,+11:45:0.1,+01:55:13.25,157.346606,60.142052
2021-02-10 04:13:13.398,2021-02-10 04:13:43.398,+03:28:29.75,+18:57:0.1,+02:17:57.52,157.718558,54.254532
2021-02-10 04:13:53.847,2021-02-10 04:14:23.847,+03:50:35.41,+11:45:0.1,+01:56:34.52,156.653004,59.727471
2021-02-10 04:14:34.353,2021-02-10 04:15:04.353,+03:28:29.75,+18:57:0.1,+02:19:18.78,157.171577,53.84061
2021-02-10 04:15:15.139,2021-02-10 04:15:45.139,+04:04:39.94,+26:09:0.1,+01:43:45.03,157.070923,59.157951
2021-02-10 04:16:40.067,2021-02-10 04:17:10.067,+05:44:55.36,+33:20:60,+00:04:47.95,152.734588,69.216762
2021-02-10 04:17:20.519,2021-02-10 04:17:50.519,+05:13:38.93,+33:21:0.1,+00:36:44.98,153.787739,67.865635
2021-02-10 04:18:00.965,2021-02-10 04:18:30.965,+04:42:30.82,+33:21:0.1,+01:08:34.09,154.275874,65.904479
2021-02-10 04:18:41.666,2021-02-10 04:19:11.666,+04:11:22.7,+33:21:0.1,+01:40:24.46,154.227223,63.238238
2021-02-10 04:19:22.154,2021-02-10 04:19:52.154,+04:12:17.21,+40:33:0.1,+01:40:6.12,147.081559,66.461218
2021-02-10 04:20:04.808,2021-02-10 04:20:34.808,+03:17:15.79,+54:57:0.1,+02:35:41.18,135.062125,59.861527
2021-02-10 04:20:45.455,2021-02-10 04:21:15.455,+02:49:26.69,+47:45:0.1,+03:04:21.13,133.90516,55.134554
2021-02-10 04:21:27.159,2021-02-10 04:21:57.159,+02:13:19.99,+62:09:0.1,+03:41:2.09,124.69466,46.360914
2021-02-10 04:22:14.689,2021-02-10 04:22:44.689,+00:40:00,+87:24:0.1,+05:14:6.83,120.520238,3.643847
2021-02-10 04:23:07.307,2021-02-10 04:23:37.307,+03:17:15.79,+54:57:0.1,+02:38:44.67,120.293857,64.139156
2021-02-10 04:23:49.698,2021-02-10 04:24:19.698,+04:09:44.5,+47:45:0.1,+01:47:0.53,126.438009,72.064608
2021-02-10 04:24:30.228,2021-02-10 04:25:00.228,+04:46:28.74,+40:33:0.1,+01:11:1.77,130.577057,71.785592
2021-02-10 04:25:10.691,2021-02-10 04:25:40.691,+05:20:55.54,+40:33:0.1,+00:37:13.94,129.622646,73.124395
2021-02-10 04:25:57.889,2021-02-10 04:26:27.889,+05:46:40.01,+62:09:0.1,+00:11:46.68,121.986614,67.526988
2021-02-10 04:26:39.568,2021-02-10 04:27:09.568,+05:35:60,+76:33:0.1,+00:22:4.08,113.461219,78.599898
2021-02-10 04:27:40.159,2021-02-10 04:28:10.159,+07:19:9.73,+33:20:59.9,-01:18:24.04,134.290783,61.006986
2021-02-10 04:28:21.467,2021-02-10 04:28:51.467,+07:04:50.48,+26:08:59.9,-01:03:19.44,137.030819,58.562026
2021-02-10 04:29:17.914,2021-02-10 04:29:47.914,+05:53:29.54,+18:57:00,+00:09:1.54,142.300567,61.883986
2021-02-10 04:29:58.403,2021-02-10 04:30:28.403,+05:42:20.3,+11:45:0.1,+00:20:55.79,144.99855,63.833262
2021-02-10 04:30:38.850,2021-02-10 04:31:08.850,+05:29:26.12,+04:33:0.1,+00:34:33.77,142.803066,65.651898
2021-02-10 04:31:25.403,2021-02-10 04:31:55.403,+06:29:4.88,-24:15:0.1,-00:24:3.6,128.931749,87.205576
2021-02-10 04:32:07.103,2021-02-10 04:32:37.103,+05:59:9.85,-09:50:59.9,+00:06:26.13,135.05266,83.830149
2021-02-10 04:32:49.854,2021-02-10 04:33:19.854,+06:53:13.67,+04:32:59.9,-00:47:2.75,144.69854,72.955207
2021-02-10 04:33:32.684,2021-02-10 04:34:02.684,+07:19:10.2,+18:56:59.9,-01:12:23.14,156.933781,60.006511
2021-02-10 04:34:14.132,2021-02-10 04:34:44.132,+06:34:54.88,+26:08:59.9,-00:27:30.11,161.906869,60.47779
2021-02-10 04:34:55.811,2021-02-10 04:35:25.811,+06:38:29.65,+11:44:59.9,-00:30:15.91,160.920689,64.388983
2021-02-10 04:35:36.260,2021-02-10 04:36:06.260,+06:25:31.33,+04:32:59.9,-00:16:32.9,162.091904,67.137699
2021-02-10 04:36:16.757,2021-02-10 04:36:46.757,+06:10:16.54,+11:45:00,-00:00:41.59,164.235094,64.871368
2021-02-10 04:36:57.393,2021-02-10 04:37:27.393,+05:57:28.73,+04:33:0.1,+00:12:51.01,164.441038,66.97199
2021-02-10 04:37:41.536,2021-02-10 04:38:11.536,+06:04:59.27,+26:09:0.1,+00:05:53.05,164.575643,60.595263
2021-02-10 04:38:32.583,2021-02-10 04:39:02.583,+05:04:52.21,+26:09:0.1,+01:06:51.94,168.344345,59.013879
2021-02-10 04:39:16.927,2021-02-10 04:39:46.927,+06:16:20.14,+33:21:00,-00:03:57.33,163.167113,65.899645
2021-02-10 04:40:31.691,2021-02-10 04:41:01.691,+05:55:23.56,+40:33:0.1,+00:18:8.94,158.743258,68.952002
2021-02-10 04:41:12.299,2021-02-10 04:41:42.299,+06:05:6.79,+47:45:0.1,+00:08:59.82,153.225254,69.365094
2021-02-10 04:41:52.913,2021-02-10 04:42:22.913,+06:11:54.53,+54:57:00,+00:02:42.88,146.984245,63.625555
2021-02-10 04:42:33.462,2021-02-10 04:43:03.462,+06:40:0.01,+62:08:59.9,-00:24:54.32,141.028422,64.885581
2021-02-10 04:43:15.129,2021-02-10 04:43:45.129,+07:11:60,+76:32:59.9,-00:57:13.44,127.253946,71.216914
2021-02-10 04:43:57.850,2021-02-10 04:44:27.850,+06:17:8.56,+69:20:60,-00:01:0.86,132.115876,69.967964
2021-02-10 04:44:40.566,2021-02-10 04:45:10.566,+07:12:00,+76:32:59.9,-00:55:48.21,123.045662,72.199979
2021-02-10 04:46:15.104,2021-02-10 04:46:45.104,+07:38:47.69,+40:32:59.9,-01:19:28.52,146.721641,56.735228
2021-02-10 04:48:05.434,2021-02-10 04:48:35.434,+06:58:39.22,-24:15:0.1,-00:36:55.57,132.386258,84.683914
2021-02-10 04:48:49.585,2021-02-10 04:49:19.585,+06:12:19.62,-02:38:59.9,+00:09:57.53,146.622383,78.032534
2021-02-10 04:49:30.038,2021-02-10 04:50:00.038,+05:44:12.7,-02:38:59.9,+00:38:45.66,149.165625,77.577649
2021-02-10 04:50:11.368,2021-02-10 04:50:41.368,+06:27:21.64,-09:50:60,-00:03:38.83,144.83571,81.025586
2021-02-10 04:50:53.068,2021-02-10 04:51:23.068,+05:59:30.55,-24:15:00,+00:25:2.17,139.881053,87.306701
2021-02-10 04:55:56.262,2021-02-10 04:56:26.262,+03:57:29.74,+18:57:0.1,+02:31:46.7,142.599848,64.268905
2021-02-10 04:56:37.935,2021-02-10 04:57:07.935,+03:37:15.67,+04:33:0.1,+02:52:48.44,133.184755,62.503963
2021-02-10 05:02:46.606,2021-02-10 05:03:16.606,+07:28:13.55,-24:15:0.1,-00:51:47.18,143.527908,87.419435
2021-02-10 05:03:30.746,2021-02-10 05:04:00.746,+07:37:2.39,-02:39:0.1,-01:00:2.23,156.844607,81.296092
2021-02-10 05:04:11.604,2021-02-10 05:04:41.604,+07:20:35.66,+04:32:59.9,-00:42:57.57,159.232501,80.742765
2021-02-10 05:04:53.285,2021-02-10 05:05:23.285,+06:50:57.44,+18:56:60,-00:12:44.51,165.56023,66.344938
2021-02-10 05:05:34.083,2021-02-10 05:06:04.083,+07:06:59.69,+11:44:59.9,-00:28:1.83,161.127555,68.34897
2021-02-10 05:06:23.570,2021-02-10 05:06:53.570,+09:10:3.79,+04:32:59.9,-02:30:12.94,148.613728,57.92939
2021-02-10 05:08:25.465,2021-02-10 05:08:55.465,+08:34:37.31,+26:08:59.9,-01:52:53.4,156.821324,56.405167
2021-02-10 06:11:25.074,2021-02-10 06:11:55.074,+05:02:46.25,-09:50:59.9,+02:42:24.12,131.186876,74.067705
2021-02-10 06:12:05.617,2021-02-10 06:12:35.617,+04:49:47.14,-17:02:59.9,+02:56:6.83,124.94044,72.730424
2021-02-10 06:12:46.248,2021-02-10 06:13:16.248,+04:34:34.43,-09:50:59.9,+03:11:57.14,125.687029,66.221273
2021-02-10 06:13:26.963,2021-02-10 06:13:56.963,+04:47:58.85,-02:38:59.9,+02:59:9.5,129.043371,68.088033
2021-02-10 06:14:07.415,2021-02-10 06:14:37.415,+04:34:34.43,-09:50:59.9,+03:13:18.38,122.564524,65.500088
2021-02-10 06:14:48.038,2021-02-10 06:15:18.038,+05:02:46.25,-09:50:59.9,+02:45:47.72,125.796581,73.309718
2021-02-10 06:15:28.483,2021-02-10 06:15:58.483,+05:16:5.77,-02:38:59.9,+02:33:4.84,131.675077,74.326752
2021-02-10 06:16:08.932,2021-02-10 06:16:38.932,+05:44:12.7,-02:38:59.9,+02:05:37.9,136.038412,80.001997
2021-02-10 06:16:49.433,2021-02-10 06:17:19.433,+05:59:9.85,-09:50:59.9,+01:51:25.31,134.432068,84.296734
2021-02-10 06:17:30.063,2021-02-10 06:18:00.063,+06:27:21.64,-09:50:59.9,+01:23:54.5,135.401256,87.845829
2021-02-10 06:18:10.513,2021-02-10 06:18:40.513,+06:12:19.62,-02:38:59.9,+01:39:33.18,138.317937,84.186796
2021-02-10 06:18:51.257,2021-02-10 06:19:21.257,+06:25:31.33,+04:33:0.1,+01:26:59.07,145.829386,83.521679
2021-02-10 06:19:31.808,2021-02-10 06:20:01.808,+06:38:29.65,+11:45:0.1,+01:14:37.23,157.994401,75.890094
2021-02-10 06:20:12.409,2021-02-10 06:20:42.409,+06:10:16.54,+11:45:0.1,+01:43:31.57,155.709027,72.666661
2021-02-10 06:20:52.921,2021-02-10 06:21:22.921,+05:42:20.3,+11:45:0.1,+02:12:8.04,152.295931,69.344156
2021-02-10 06:21:33.516,2021-02-10 06:22:03.516,+05:29:26.12,+04:33:0.1,+02:25:46.9,145.480959,72.049966
2021-02-10 06:22:13.963,2021-02-10 06:22:43.963,+05:01:23.48,+04:33:0.1,+02:54:29.87,135.646644,67.472354
2021-02-10 06:22:54.504,2021-02-10 06:23:24.504,+04:33:20.88,+04:33:0.1,+03:23:13.87,130.015569,59.838006
2021-02-10 06:23:35.597,2021-02-10 06:24:05.597,+05:14:24.11,+11:45:0.1,+02:42:47.88,134.71624,69.469721
2021-02-10 06:24:16.211,2021-02-10 06:24:46.211,+05:24:29.59,+18:57:0.1,+02:33:19.65,139.778373,68.958366
2021-02-10 06:24:56.875,2021-02-10 06:25:26.875,+04:55:29.64,+18:57:0.1,+03:03:0.14,137.906745,62.045666
2021-02-10 06:25:37.460,2021-02-10 06:26:07.460,+05:04:52.21,+26:09:0.1,+02:54:14.53,139.584974,62.261941
2021-02-10 06:26:18.168,2021-02-10 06:26:48.168,+05:34:58.37,+26:09:0.1,+02:24:48.97,144.121285,66.240548
2021-02-10 06:26:58.616,2021-02-10 06:27:28.616,+06:04:59.27,+26:09:0.1,+01:55:28.01,148.920365,65.837367
2021-02-10 06:27:39.336,2021-02-10 06:28:09.336,+05:44:55.36,+33:21:0.1,+02:16:8.37,150.553518,65.521505
2021-02-10 06:28:19.792,2021-02-10 06:28:49.792,+05:13:38.93,+33:21:0.1,+02:48:5.54,146.956077,59.532918
2021-02-10 06:29:03.113,2021-02-10 06:29:33.113,+04:12:17.21,+40:33:0.1,+03:50:8.41,135.702576,48.223223
2021-02-10 06:29:52.191,2021-02-10 06:30:22.191,+02:13:19.99,+62:09:0.1,+05:49:48.24,117.881752,2.703599
2021-02-10 06:30:40.093,2021-02-10 06:31:10.093,+04:00:27.97,+54:57:0.1,+04:03:21.67,121.679603,47.013041
2021-02-10 06:31:55.231,2021-02-10 06:32:25.231,+06:58:39.22,-24:14:59.9,+01:07:11.47,129.464976,91.53428
2021-02-10 06:32:39.379,2021-02-10 06:33:09.379,+07:37:2.39,-02:38:59.9,+00:29:21.44,142.282463,85.680123
2021-02-10 06:33:19.831,2021-02-10 06:33:49.831,+07:20:35.66,+04:33:0.1,+00:46:25.02,147.721517,79.887565
